600	2013-01-05 00:00:00	27704	1624
600	2013-01-06 00:00:00	29812	1458
600	2013-01-07 00:00:00	30610	1472
600	2013-01-08 00:00:00	29652	1524
600	2013-01-09 00:00:00	30180	1546
600	2013-01-10 00:00:00	30284	1322
600	2013-01-11 00:00:00	29582	1282
600	2013-01-12 00:00:00	29636	1442
600	2013-01-13 00:00:00	27602	1512
600	2013-01-14 00:00:00	29216	1586
600	2013-01-15 00:00:00	29190	1492
600	2013-01-16 00:00:00	27540	1424
600	2013-01-17 00:00:00	25934	1466
600	2013-01-18 00:00:00	25394	1598
600	2013-01-19 00:00:00	26634	1536
600	2013-01-20 00:00:00	23864	1278
600	2013-01-21 00:00:00	29178	1242
600	2013-01-22 00:00:00	28520	952
600	2013-01-23 00:00:00	27232	988
600	2013-01-24 00:00:00	26420	1190
600	2013-01-25 00:00:00	22282	926
600	2013-01-26 00:00:00	21470	910
600	2013-01-27 00:00:00	22488	1048
600	2013-01-28 00:00:00	22456	766
600	2013-01-29 00:00:00	22304	854
600	2013-01-30 00:00:00	21798	680
600	2013-01-31 00:00:00	18338	542
601	2013-01-01 00:00:00	8790	42
601	2013-01-02 00:00:00	12280	56
601	2013-01-03 00:00:00	14202	130
601	2013-01-04 00:00:00	13428	244
601	2013-01-05 00:00:00	15274	514
601	2013-01-06 00:00:00	16916	356
601	2013-01-07 00:00:00	15284	266
601	2013-01-08 00:00:00	15342	248
601	2013-01-09 00:00:00	16344	244
601	2013-01-10 00:00:00	16912	336
601	2013-01-11 00:00:00	16158	264
601	2013-01-12 00:00:00	14602	150
601	2013-01-13 00:00:00	14000	124
601	2013-01-14 00:00:00	17026	254
601	2013-01-15 00:00:00	17358	276
601	2013-01-16 00:00:00	14652	174
601	2013-01-17 00:00:00	16832	264
601	2013-01-18 00:00:00	15514	246
601	2013-01-19 00:00:00	14286	88
601	2013-01-20 00:00:00	14578	46
601	2013-01-21 00:00:00	17546	190
601	2013-01-22 00:00:00	17302	172
601	2013-01-23 00:00:00	17804	214
601	2013-01-24 00:00:00	16950	236
601	2013-01-25 00:00:00	13498	256
601	2013-01-26 00:00:00	14610	74
601	2013-01-27 00:00:00	12720	32
