2013-07-05	1	2	2	0	1	street	0	1	0.0
2013-07-05	1	2	2	0	1	xiaoqu	0	1	0.0
2013-07-05	1	2	2	0	1	searchKey	0	1	0.0
2013-07-05	1	2	2	0	1	close	0	1	0.0
2013-07-05	1	2	2	0	1	house	0	1	0.0
2013-07-05	1	2	2	1	0		0	1	0.0
2013-07-05	1	2	2	1	0	city	0	1	0.0
2013-07-05	1	2	2	1	0	district	0	1	0.0
2013-07-05	1	2	2	1	0	street	0	1	0.0
2013-07-05	1	2	2	1	0	xiaoqu	0	1	0.0
2013-07-05	1	2	2	1	0	searchKey	0	1	0.0
2013-07-05	1	2	2	1	0	close	0	1	0.0
2013-07-05	1	2	2	1	0	house	0	1	0.0
2013-07-05	1	2	2	1	1		0	1	0.0
2013-07-05	1	2	2	1	1	city	0	1	0.0
2013-07-05	1	2	2	1	1	district	0	1	0.0
2013-07-05	1	2	2	1	1	street	0	1	0.0
2013-07-05	1	2	2	1	1	xiaoqu	0	1	0.0
2013-07-05	1	2	2	1	1	searchKey	0	1	0.0
2013-07-05	1	2	2	1	1	close	0	1	0.0
2013-07-05	1	2	2	1	1	house	0	1	0.0
2013-07-05	1	2	3	0	0		0	1	0.0
2013-07-05	1	2	3	0	0	city	0	1	0.0
2013-07-05	1	2	3	0	0	district	0	1	0.0
2013-07-05	1	2	3	0	0	street	0	1	0.0
2013-07-05	1	2	3	0	0	xiaoqu	0	1	0.0
2013-07-05	1	2	3	0	0	searchKey	0	1	0.0
2013-07-05	1	2	3	0	0	close	0	1	0.0
2013-07-05	1	2	3	0	0	house	0	1	0.0
2013-07-05	1	2	3	0	1		0	1	0.0
2013-07-05	1	2	3	0	1	city	0	1	0.0
2013-07-05	1	2	3	0	1	district	0	1	0.0
2013-07-05	1	2	3	0	1	street	0	1	0.0
2013-07-05	1	2	3	0	1	xiaoqu	0	1	0.0
2013-07-05	1	2	3	0	1	searchKey	0	1	0.0
2013-07-05	1	2	3	0	1	close	0	1	0.0
2013-07-05	1	2	3	0	1	house	0	1	0.0
2013-07-05	1	2	3	1	0		0	1	0.0
2013-07-05	1	2	3	1	0	city	0	1	0.0
2013-07-05	1	2	3	1	0	district	0	1	0.0
2013-07-05	1	2	3	1	0	street	0	1	0.0
2013-07-05	1	2	3	1	0	xiaoqu	0	1	0.0
2013-07-05	1	2	3	1	0	searchKey	0	1	0.0
2013-07-05	1	2	3	1	0	close	0	1	0.0
2013-07-05	1	2	3	1	0	house	0	1	0.0
2013-07-05	1	2	3	1	1		0	1	0.0
2013-07-05	1	2	3	1	1	city	0	1	0.0
2013-07-05	1	2	3	1	1	district	0	1	0.0
2013-07-05	1	2	3	1	1	street	0	1	0.0
2013-07-05	1	2	3	1	1	xiaoqu	0	1	0.0
2013-07-05	1	2	3	1	1	searchKey	0	1	0.0
2013-07-05	1	2	3	1	1	close	0	1	0.0
2013-07-05	1	2	3	1	1	house	0	1	0.0
2013-07-05	1	2	4	0	0		0	1	0.0
2013-07-05	1	2	4	0	0	city	0	1	0.0
2013-07-05	1	2	4	0	0	district	0	1	0.0
2013-07-05	1	2	4	0	0	street	0	1	0.0
2013-07-05	1	2	4	0	0	xiaoqu	0	1	0.0
2013-07-05	1	2	4	0	0	searchKey	0	1	0.0
2013-07-05	1	2	4	0	0	close	0	1	0.0
2013-07-05	1	2	4	0	0	house	0	1	0.0
2013-07-05	1	2	4	0	1		0	1	0.0
2013-07-05	1	2	4	0	1	city	0	1	0.0
2013-07-05	1	2	4	0	1	district	0	1	0.0
2013-07-05	1	2	4	0	1	street	0	1	0.0
2013-07-05	1	2	4	0	1	xiaoqu	0	1	0.0
2013-07-05	1	2	4	0	1	searchKey	0	1	0.0
2013-07-05	1	2	4	0	1	close	0	1	0.0
2013-07-05	1	2	4	0	1	house	0	1	0.0
2013-07-05	1	2	4	1	0		0	1	0.0
2013-07-05	1	2	4	1	0	city	0	1	0.0
2013-07-05	1	2	4	1	0	district	0	1	0.0
2013-07-05	1	2	4	1	0	street	0	1	0.0
2013-07-05	1	2	4	1	0	xiaoqu	0	1	0.0
2013-07-05	1	2	4	1	0	searchKey	0	1	0.0
2013-07-05	1	2	4	1	0	close	0	1	0.0
2013-07-05	1	2	4	1	0	house	0	1	0.0
2013-07-05	1	2	4	1	1		0	1	0.0
2013-07-05	1	2	4	1	1	city	0	1	0.0
2013-07-05	1	2	4	1	1	district	0	1	0.0
2013-07-05	1	2	4	1	1	street	0	1	0.0
2013-07-05	1	2	4	1	1	xiaoqu	0	1	0.0
2013-07-05	1	2	4	1	1	searchKey	0	1	0.0
2013-07-05	1	2	4	1	1	close	0	1	0.0
2013-07-05	1	2	4	1	1	house	0	1	0.0
2013-07-05	1	3	0	0	0		0	4465	0.0
2013-07-05	1	3	0	0	0	city	10	4465	0.00223964165733
2013-07-05	1	3	0	0	0	district	25	4465	0.00559910414334
2013-07-05	1	3	0	0	0	street	17	4465	0.00380739081747
2013-07-05	1	3	0	0	0	xiaoqu	11	4465	0.00246360582307
2013-07-05	1	3	0	0	0	searchKey	0	4465	0.0
2013-07-05	1	3	0	0	0	close	0	4465	0.0
2013-07-05	1	3	0	0	0	house	0	4465	0.0
2013-07-05	1	3	0	0	1		0	1874	0.0
2013-07-05	1	3	0	0	1	city	2	1874	0.00106723585912
2013-07-05	1	3	0	0	1	district	4	1874	0.00213447171825
2013-07-05	1	3	0	0	1	street	3	1874	0.00160085378869
2013-07-05	1	3	0	0	1	xiaoqu	1	1874	0.000533617929562
2013-07-05	1	3	0	0	1	searchKey	0	1874	0.0
2013-07-05	1	3	0	0	1	close	0	1874	0.0
2013-07-05	1	3	0	0	1	house	0	1874	0.0
2013-07-05	1	3	0	1	0		0	1	0.0
2013-07-05	1	3	0	1	0	city	0	1	0.0
2013-07-05	1	3	0	1	0	district	0	1	0.0
2013-07-05	1	3	0	1	0	street	0	1	0.0
2013-07-05	1	3	0	1	0	xiaoqu	0	1	0.0
2013-07-05	1	3	0	1	0	searchKey	0	1	0.0
2013-07-05	1	3	0	1	0	close	0	1	0.0
2013-07-05	1	3	0	1	0	house	0	1	0.0
2013-07-05	1	3	0	1	1		0	1	0.0
2013-07-05	1	3	0	1	1	city	0	1	0.0
2013-07-05	1	3	0	1	1	district	0	1	0.0
2013-07-05	1	3	0	1	1	street	0	1	0.0
2013-07-05	1	3	0	1	1	xiaoqu	0	1	0.0
2013-07-05	1	3	0	1	1	searchKey	0	1	0.0
2013-07-05	1	3	0	1	1	close	0	1	0.0
2013-07-05	1	3	0	1	1	house	0	1	0.0
2013-07-05	1	3	1	0	0		0	1	0.0
2013-07-05	1	3	1	0	0	city	0	1	0.0
2013-07-05	1	3	1	0	0	district	0	1	0.0
2013-07-05	1	3	1	0	0	street	0	1	0.0
2013-07-05	1	3	1	0	0	xiaoqu	0	1	0.0
2013-07-05	1	3	1	0	0	searchKey	0	1	0.0
2013-07-05	1	3	1	0	0	close	0	1	0.0
2013-07-05	1	3	1	0	0	house	0	1	0.0
2013-07-05	1	3	1	0	1		0	1	0.0
2013-07-05	1	3	1	0	1	city	0	1	0.0
2013-07-05	1	3	1	0	1	district	0	1	0.0
2013-07-05	1	3	1	0	1	street	0	1	0.0
2013-07-05	1	3	1	0	1	xiaoqu	0	1	0.0
2013-07-05	1	3	1	0	1	searchKey	0	1	0.0
2013-07-05	1	3	1	0	1	close	0	1	0.0
2013-07-05	1	3	1	0	1	house	0	1	0.0
2013-07-05	1	3	1	1	0		0	1	0.0
2013-07-05	1	3	1	1	0	city	0	1	0.0
2013-07-05	1	3	1	1	0	district	0	1	0.0
2013-07-05	1	3	1	1	0	street	0	1	0.0
2013-07-05	1	3	1	1	0	xiaoqu	0	1	0.0
2013-07-05	1	3	1	1	0	searchKey	0	1	0.0
2013-07-05	1	3	1	1	0	close	0	1	0.0
2013-07-05	1	3	1	1	0	house	0	1	0.0
2013-07-05	1	3	1	1	1		0	1	0.0
2013-07-05	1	3	1	1	1	city	0	1	0.0
2013-07-05	1	3	1	1	1	district	0	1	0.0
2013-07-05	1	3	1	1	1	street	0	1	0.0
2013-07-05	1	3	1	1	1	xiaoqu	0	1	0.0
2013-07-05	1	3	1	1	1	searchKey	0	1	0.0
2013-07-05	1	3	1	1	1	close	0	1	0.0
2013-07-05	1	3	1	1	1	house	0	1	0.0
2013-07-05	1	3	2	0	0		0	1	0.0
2013-07-05	1	3	2	0	0	city	0	1	0.0
2013-07-05	1	3	2	0	0	district	0	1	0.0
2013-07-05	1	3	2	0	0	street	0	1	0.0
2013-07-05	1	3	2	0	0	xiaoqu	0	1	0.0
2013-07-05	1	3	2	0	0	searchKey	0	1	0.0
2013-07-05	1	3	2	0	0	close	0	1	0.0
2013-07-05	1	3	2	0	0	house	0	1	0.0
2013-07-05	1	3	2	0	1		0	1	0.0
2013-07-05	1	3	2	0	1	city	0	1	0.0
2013-07-05	1	3	2	0	1	district	0	1	0.0
2013-07-05	1	3	2	0	1	street	0	1	0.0
2013-07-05	1	3	2	0	1	xiaoqu	0	1	0.0
2013-07-05	1	3	2	0	1	searchKey	0	1	0.0
2013-07-05	1	3	2	0	1	close	0	1	0.0
2013-07-05	1	3	2	0	1	house	0	1	0.0
2013-07-05	1	3	2	1	0		0	1	0.0
2013-07-05	1	3	2	1	0	city	0	1	0.0
2013-07-05	1	3	2	1	0	district	0	1	0.0
2013-07-05	1	3	2	1	0	street	0	1	0.0
2013-07-05	1	3	2	1	0	xiaoqu	0	1	0.0
2013-07-05	1	3	2	1	0	searchKey	0	1	0.0
2013-07-05	1	3	2	1	0	close	0	1	0.0
2013-07-05	1	3	2	1	0	house	0	1	0.0
2013-07-05	1	3	2	1	1		0	1	0.0
2013-07-05	1	3	2	1	1	city	0	1	0.0
2013-07-05	1	3	2	1	1	district	0	1	0.0
2013-07-05	1	3	2	1	1	street	0	1	0.0
2013-07-05	1	3	2	1	1	xiaoqu	0	1	0.0
2013-07-05	1	3	2	1	1	searchKey	0	1	0.0
2013-07-05	1	3	2	1	1	close	0	1	0.0
2013-07-05	1	3	2	1	1	house	0	1	0.0
2013-07-05	1	3	3	0	0		0	1	0.0
2013-07-05	1	3	3	0	0	city	0	1	0.0
2013-07-05	1	3	3	0	0	district	0	1	0.0
2013-07-05	1	3	3	0	0	street	0	1	0.0
2013-07-05	1	3	3	0	0	xiaoqu	0	1	0.0
2013-07-05	1	3	3	0	0	searchKey	0	1	0.0
2013-07-05	1	3	3	0	0	close	0	1	0.0
2013-07-05	1	3	3	0	0	house	0	1	0.0
2013-07-05	1	3	3	0	1		0	1	0.0
2013-07-05	1	3	3	0	1	city	0	1	0.0
2013-07-05	1	3	3	0	1	district	0	1	0.0
2013-07-05	1	3	3	0	1	street	0	1	0.0
2013-07-05	1	3	3	0	1	xiaoqu	0	1	0.0
2013-07-05	1	3	3	0	1	searchKey	0	1	0.0
2013-07-05	1	3	3	0	1	close	0	1	0.0
2013-07-05	1	3	3	0	1	house	0	1	0.0
2013-07-05	1	3	3	1	0		0	1	0.0
2013-07-05	1	3	3	1	0	city	0	1	0.0
2013-07-05	1	3	3	1	0	district	0	1	0.0
2013-07-05	1	3	3	1	0	street	0	1	0.0
2013-07-05	1	3	3	1	0	xiaoqu	0	1	0.0
2013-07-05	1	3	3	1	0	searchKey	0	1	0.0
2013-07-05	1	3	3	1	0	close	0	1	0.0
2013-07-05	1	3	3	1	0	house	0	1	0.0
2013-07-05	1	3	3	1	1		0	1	0.0
2013-07-05	1	3	3	1	1	city	0	1	0.0
2013-07-05	1	3	3	1	1	district	0	1	0.0
2013-07-05	1	3	3	1	1	street	0	1	0.0
2013-07-05	1	3	3	1	1	xiaoqu	0	1	0.0
2013-07-05	1	3	3	1	1	searchKey	0	1	0.0
2013-07-05	1	3	3	1	1	close	0	1	0.0
2013-07-05	1	3	3	1	1	house	0	1	0.0
2013-07-05	1	3	4	0	0		0	1	0.0
2013-07-05	1	3	4	0	0	city	0	1	0.0
2013-07-05	1	3	4	0	0	district	0	1	0.0
2013-07-05	1	3	4	0	0	street	0	1	0.0
2013-07-05	1	3	4	0	0	xiaoqu	0	1	0.0
2013-07-05	1	3	4	0	0	searchKey	0	1	0.0
2013-07-05	1	3	4	0	0	close	0	1	0.0
2013-07-05	1	3	4	0	0	house	0	1	0.0
2013-07-05	1	3	4	0	1		0	1	0.0
2013-07-05	1	3	4	0	1	city	0	1	0.0
2013-07-05	1	3	4	0	1	district	0	1	0.0
2013-07-05	1	3	4	0	1	street	0	1	0.0
2013-07-05	1	3	4	0	1	xiaoqu	0	1	0.0
2013-07-05	1	3	4	0	1	searchKey	0	1	0.0
2013-07-05	1	3	4	0	1	close	0	1	0.0
2013-07-05	1	3	4	0	1	house	0	1	0.0
2013-07-05	1	3	4	1	0		0	1	0.0
2013-07-05	1	3	4	1	0	city	0	1	0.0
2013-07-05	1	3	4	1	0	district	0	1	0.0
2013-07-05	1	3	4	1	0	street	0	1	0.0
2013-07-05	1	3	4	1	0	xiaoqu	0	1	0.0
2013-07-05	1	3	4	1	0	searchKey	0	1	0.0
2013-07-05	1	3	4	1	0	close	0	1	0.0
2013-07-05	1	3	4	1	0	house	0	1	0.0
2013-07-05	1	3	4	1	1		0	1	0.0
2013-07-05	1	3	4	1	1	city	0	1	0.0
2013-07-05	1	3	4	1	1	district	0	1	0.0
2013-07-05	1	3	4	1	1	street	0	1	0.0
2013-07-05	1	3	4	1	1	xiaoqu	0	1	0.0
2013-07-05	1	3	4	1	1	searchKey	0	1	0.0
2013-07-05	1	3	4	1	1	close	0	1	0.0
2013-07-05	1	3	4	1	1	house	0	1	0.0
2013-07-05	2	1	0	0	0		0	1	0.0
2013-07-05	2	1	0	0	0	city	0	1	0.0
2013-07-05	2	1	0	0	0	district	0	1	0.0
2013-07-05	2	1	0	0	0	street	0	1	0.0
2013-07-05	2	1	0	0	0	xiaoqu	0	1	0.0
2013-07-05	2	1	0	0	0	searchKey	0	1	0.0
2013-07-05	2	1	0	0	0	close	0	1	0.0
2013-07-05	2	1	0	0	0	house	0	1	0.0
2013-07-05	2	1	0	0	1		0	1	0.0
2013-07-05	2	1	0	0	1	city	0	1	0.0
2013-07-05	2	1	0	0	1	district	0	1	0.0
2013-07-05	2	1	0	0	1	street	0	1	0.0
2013-07-05	2	1	0	0	1	xiaoqu	0	1	0.0
2013-07-05	2	1	0	0	1	searchKey	0	1	0.0
2013-07-05	2	1	0	0	1	close	0	1	0.0
2013-07-05	2	1	0	0	1	house	0	1	0.0
2013-07-05	2	1	0	1	0		0	1	0.0
2013-07-05	2	1	0	1	0	city	0	1	0.0
2013-07-05	2	1	0	1	0	district	0	1	0.0
