无锡	4646	43948	9.45	24566	3768	217	121	4606	9423	261	983
榆林	613	5504	8.97	3518	422	31	1	1069	416	44	0
澳门	82	562	6.8	453	83	0	0	25	0	0	0
舟山	344	2758	8.01	1969	233	41	0	514	0	0	0
克拉玛依	229	1517	6.6	1356	95	0	2	63	0	0	0
银川	1862	16454	8.83	8020	1589	55	33	2421	3794	107	431
济宁	1699	14122	8.3	7574	1138	9	0	2420	2900	79	0
淮安	800	6483	8.09	3800	637	81	12	485	1298	46	122
日照	1447	14501	10.02	6615	1818	4	2	1871	3855	72	263
安庆	572	4314	7.53	2708	416	11	0	485	678	13	0
徐州	2107	20837	9.88	11075	1762	100	0	3135	4347	87	328
中卫	97	913	9.35	381	200	0	0	332	0	0	0
石家庄	7486	70078	9.36	34832	5495	472	90	5466	21663	842	1214
芜湖	1153	10453	9.06	5898	484	43	24	661	3207	134	0
仙桃	82	614	7.47	536	37	0	0	39	0	0	0
昌都	2	5	2.5	3	2	0	0	0	0	0	0
宿州	353	2529	7.15	1920	204	5	0	280	117	0	0
衢州	455	4088	8.98	2259	529	35	0	1215	49	0	0
神农架	2	3	1.5	3	0	0	0	0	0	0	0
酒泉	141	857	6.06	535	159	0	0	148	13	0	0
香港	100	404	4.01	306	82	0	3	12	0	0	0
黑河	86	606	6.97	485	106	0	0	14	0	0	0
潮州	96	574	5.97	319	106	0	0	148	0	0	0
晋中	683	4977	7.28	2926	642	0	0	1142	266	0	0
漳州	733	6696	9.13	3060	666	14	36	1196	1579	142	0
莆田	886	9834	11.09	5888	784	74	21	1322	1637	105	0
海北	1	4	3.22	3	0	0	0	0	0	0	0
佛山	2403	19488	8.1	10139	2842	95	15	3290	2987	116	1
邵阳	286	1884	6.59	1375	244	0	0	175	89	0	0
大同	651	5678	8.72	3382	515	13	0	392	1349	25	0
辽源	92	647	7.03	578	46	0	0	23	0	0	0
揭阳	183	1250	6.81	568	225	0	0	225	228	2	0
云浮	99	672	6.79	444	85	0	0	142	0	0	0
南阳	826	6594	7.97	3855	425	29	0	918	1269	29	66
江门	542	4571	8.42	1560	767	12	15	963	1199	9	44
琼海	42	247	5.78	111	50	0	0	57	28	0	0
扬州	1365	12718	9.31	6192	1353	20	11	1326	3652	31	130
临沧	42	206	4.82	108	48	0	0	49	0	0	0
淮北	483	4093	8.46	2605	337	4	0	497	648	0	0
丽水	408	3225	7.89	2345	328	3	0	548	0	0	0
德阳	425	3501	8.23	1961	428	17	1	318	761	11	0
温州	1732	14601	8.42	7931	1036	29	16	2269	2541	143	632
泸州	499	3805	7.61	2231	651	19	0	543	351	7	0
汕头	621	4965	7.98	1608	1273	64	2	1283	721	12	0
承德	749	6137	8.19	3677	596	19	76	968	772	27	0
金华	2208	19597	8.87	12648	1275	422	351	3984	859	55	0
绥化	273	2160	7.89	1397	372	0	0	390	0	0	0
肇庆	313	2554	8.14	1126	423	0	0	764	240	0	0
成都	16345	162178	9.92	88513	11737	951	200	21026	31263	858	7627
防城港	145	958	6.6	754	84	10	0	109	0	0	0
