157417	451	64.42
163299	451	64.42
141016	451	64.42
153069	451	64.42
123913	451	64.42
143159	451	64.42
123191	450	64.28
155451	450	64.28
169072	450	64.28
149159	450	64.28
158144	450	64.28
143623	450	64.28
171141	450	64.28
169130	450	64.28
154492	450	64.28
67103	449	64.14
170502	449	64.14
158450	449	64.14
122166	449	64.14
51085	449	64.14
170853	449	64.14
129281	449	64.14
158646	448	64.0
161533	448	64.0
170208	448	64.0
36228	448	64.0
173628	448	64.0
166085	448	64.0
170289	448	64.0
60411	448	64.0
162847	448	64.0
166950	448	64.0
96142	448	64.0
154066	448	64.0
49978	448	64.0
157641	448	64.0
156494	448	64.0
164612	448	64.0
143584	448	64.0
120841	448	64.0
64643	447	63.85
137318	447	63.85
3230	447	63.85
169965	446	63.71
129786	446	63.71
156462	446	63.71
130296	446	63.71
171287	446	63.71
122590	446	63.71
14542	446	63.71
148127	446	63.71
132587	446	63.71
162192	446	63.71
169740	446	63.71
169894	446	63.71
15910	446	63.71
92074	446	63.71
28533	446	63.71
172734	446	63.71
171856	446	63.71
171285	446	63.71
47235	446	63.71
41079	445	63.57
163818	445	63.57
49226	445	63.57
132448	445	63.57
156549	445	63.57
166162	445	63.57
165109	445	63.57
167048	445	63.57
20337	444	63.42
164026	444	63.42
160196	444	63.42
13346	443	63.28
60113	443	63.28
27368	443	63.28
162902	443	63.28
156847	443	63.28
158390	443	63.28
158391	443	63.28
118308	442	63.14
163218	442	63.14
12950	442	63.14
159893	442	63.14
170264	442	63.14
120502	442	63.14
81007	442	63.14
153448	442	63.14
84763	442	63.14
171168	442	63.14
163306	442	63.14
156925	442	63.14
158710	441	63.0
137774	441	63.0
117305	441	63.0
172705	441	63.0
117264	441	63.0
164592	441	63.0
164083	441	63.0
158395	441	63.0
123821	441	63.0
158830	440	62.85
116908	440	62.85
155321	440	62.85
165662	440	62.85
172529	440	62.85
138217	440	62.85
168128	440	62.85
169385	440	62.85
89186	440	62.85
144408	440	62.85
164447	439	62.71
169913	439	62.71
90455	439	62.71
61838	439	62.71
163304	439	62.71
86289	439	62.71
164078	438	62.57
122242	438	62.57
163315	438	62.57
46246	438	62.57
132635	438	62.57
163065	438	62.57
60127	438	62.57
170278	438	62.57
164515	438	62.57
170274	438	62.57
124346	438	62.57
171082	437	62.42
170564	437	62.42
128135	437	62.42
166450	437	62.42
164270	437	62.42
38693	437	62.42
164868	437	62.42
129788	436	62.28
74573	436	62.28
159444	436	62.28
170347	436	62.28
123028	436	62.28
173493	436	62.28
165126	436	62.28
51095	436	62.28
164479	436	62.28
144407	436	62.28
171436	435	62.14
158900	435	62.14
119529	435	62.14
149157	435	62.14
170380	435	62.14
150438	435	62.14
170517	434	62.0
153331	434	62.0
142797	434	62.0
112476	434	62.0
164127	434	62.0
171759	434	62.0
150424	434	62.0
161355	434	62.0
161052	434	62.0
166680	434	62.0
154752	434	62.0
158054	434	62.0
61231	433	61.85
158118	433	61.85
166461	433	61.85
136555	433	61.85
84415	433	61.85
113177	433	61.85
16430	433	61.85
161421	433	61.85
164382	433	61.85
161535	432	61.71
165960	432	61.71
173592	432	61.71
168764	432	61.71
167600	432	61.71
157269	432	61.71
158174	431	61.57
109253	431	61.57
91359	431	61.57
156116	431	61.57
163816	431	61.57
146459	431	61.57
134780	431	61.57
72479	431	61.57
144124	431	61.57
167590	431	61.57
103299	431	61.57
146371	431	61.57
141410	431	61.57
139846	431	61.57
151502	430	61.42
142921	430	61.42
169962	430	61.42
151895	430	61.42
136776	430	61.42
23334	430	61.42
128492	430	61.42
169221	430	61.42
41284	430	61.42
123166	430	61.42
142570	430	61.42
51979	430	61.42
54476	430	61.42
149129	429	61.28
165650	429	61.28
142692	429	61.28
164508	429	61.28
85280	429	61.28
49615	429	61.28
168159	429	61.28
128494	429	61.28
157466	429	61.28
93465	429	61.28
151888	429	61.28
111613	428	61.14
98398	428	61.14
158451	428	61.14
81464	428	61.14
171504	428	61.14
69336	428	61.14
172703	428	61.14
50953	428	61.14
148160	428	61.14
162903	428	61.14
60085	428	61.14
68957	428	61.14
24875	428	61.14
123165	428	61.14
168183	428	61.14
163965	428	61.14
163320	428	61.14
143879	428	61.14
148257	428	61.14
124347	428	61.14
162161	427	61.0
84385	427	61.0
172620	427	61.0
164310	427	61.0
124015	427	61.0
159705	427	61.0
84815	427	61.0
159184	427	61.0
171364	427	61.0
150244	427	61.0
165177	427	61.0
122939	426	60.85
116265	426	60.85
163155	426	60.85
157680	426	60.85
157663	426	60.85
169328	426	60.85
123381	425	60.71
142989	425	60.71
122844	425	60.71
75006	425	60.71
18006	425	60.71
163725	425	60.71
172375	425	60.71
169972	425	60.71
129177	425	60.71
169760	425	60.71
150285	425	60.71
163185	425	60.71
148294	425	60.71
140688	425	60.71
142776	424	60.57
153556	424	60.57
157459	424	60.57
78012	424	60.57
24675	424	60.57
153726	424	60.57
164367	424	60.57
82736	424	60.57
147215	424	60.57
169159	424	60.57
170290	424	60.57
162460	424	60.57
165611	423	60.42
143655	423	60.42
54372	423	60.42
142806	423	60.42
59386	423	60.42
119014	423	60.42
19298	423	60.42
65759	423	60.42
164133	423	60.42
164387	423	60.42
153828	422	60.28
62019	422	60.28
18296	422	60.28
122718	422	60.28
146063	422	60.28
26724	422	60.28
128364	422	60.28
159656	422	60.28
159049	422	60.28
165652	422	60.28
155753	422	60.28
121582	422	60.28
34455	421	60.14
114810	421	60.14
169846	421	60.14
162169	421	60.14
61827	421	60.14
166088	421	60.14
165312	421	60.14
90412	421	60.14
65608	421	60.14
34215	421	60.14
54960	421	60.14
163184	421	60.14
172696	421	60.14
171494	421	60.14
123750	421	60.14
147730	420	60.0
145149	420	60.0
164734	420	60.0
70172	420	60.0
121936	420	60.0
42285	420	60.0
170016	420	60.0
64106	420	60.0
170852	420	60.0
150254	420	60.0
117007	420	60.0
170514	419	59.85
164107	419	59.85
158004	419	59.85
24652	419	59.85
170617	419	59.85
167421	419	59.85
164408	419	59.85
59278	419	59.85
88505	419	59.85
127004	419	59.85
84927	419	59.85
46597	418	59.71
142799	418	59.71
54370	418	59.71
142634	418	59.71
158060	418	59.71
122962	418	59.71
166641	418	59.71
158405	418	59.71
49424	418	59.71
158016	418	59.71
155911	417	59.57
160190	417	59.57
25576	417	59.57
126378	417	59.57
126880	417	59.57
160570	417	59.57
169889	416	59.42
141794	416	59.42
66623	416	59.42
142804	416	59.42
142553	416	59.42
160950	416	59.42
124302	416	59.42
64645	416	59.42
156003	416	59.42
53702	416	59.42
172954	416	59.42
44219	416	59.42
98155	416	59.42
25743	416	59.42
158406	416	59.42
72199	416	59.42
60007	415	59.28
135410	415	59.28
90313	415	59.28
158119	415	59.28
165665	415	59.28
158904	414	59.14
171457	414	59.14
157651	414	59.14
112456	414	59.14
164126	414	59.14
122333	414	59.14
170486	414	59.14
149780	414	59.14
153895	414	59.14
56611	414	59.14
91346	414	59.14
49426	414	59.14
169158	414	59.14
70779	414	59.14
143135	414	59.14
170688	413	59.0
46940	413	59.0
143867	413	59.0
148286	413	59.0
134068	413	59.0
162155	413	59.0
135297	413	59.0
34974	413	59.0
149621	412	58.85
167413	412	58.85
126889	412	58.85
137703	412	58.85
59592	412	58.85
169329	412	58.85
4993	412	58.85
165448	412	58.85
53937	411	58.71
108504	411	58.71
109160	411	58.71
156213	411	58.71
55388	411	58.71
171182	411	58.71
142295	411	58.71
158479	410	58.57
170538	410	58.57
155754	410	58.57
93889	410	58.57
143579	410	58.57
53601	410	58.57
58165	410	58.57
39816	410	58.57
135816	410	58.57
18134	410	58.57
171283	410	58.57
14923	410	58.57
154088	410	58.57
54991	409	58.42
156460	409	58.42
144534	409	58.42
165908	409	58.42
164506	409	58.42
135832	409	58.42
23108	409	58.42
146712	409	58.42
103301	409	58.42
171867	409	58.42
147346	409	58.42
162158	409	58.42
161777	409	58.42
169891	409	58.42
170623	409	58.42
171085	408	58.28
158436	408	58.28
155134	408	58.28
49652	408	58.28
169266	408	58.28
142479	408	58.28
116062	408	58.28
154263	408	58.28
119003	407	58.14
58153	407	58.14
161361	407	58.14
165430	407	58.14
109434	407	58.14
161688	407	58.14
61851	407	58.14
165429	407	58.14
172258	406	58.0
54071	406	58.0
129785	406	58.0
158531	406	58.0
158453	406	58.0
155917	406	58.0
173196	406	58.0
168991	406	58.0
14546	406	58.0
63194	406	58.0
135422	406	58.0
154830	406	58.0
78953	406	58.0
164570	406	58.0
156288	406	58.0
166690	406	58.0
161676	406	58.0
54696	405	57.85
122937	405	57.85
172579	405	57.85
23707	405	57.85
165048	405	57.85
156548	405	57.85
155666	405	57.85
172240	405	57.85
50789	405	57.85
172466	405	57.85
155903	405	57.85
35303	405	57.85
99395	405	57.85
165926	405	57.85
165612	404	57.71
137320	404	57.71
164999	404	57.71
149097	404	57.71
83373	404	57.71
100189	404	57.71
49977	404	57.71
168864	404	57.71
164285	404	57.71
164012	403	57.57
165848	403	57.57
150518	403	57.57
170747	403	57.57
166615	403	57.57
164509	403	57.57
1851	403	57.57
167084	403	57.57
26224	403	57.57
143011	403	57.57
162731	403	57.57
123807	403	57.57
77113	403	57.57
120104	403	57.57
54303	403	57.57
168129	403	57.57
126444	403	57.57
54221	402	57.42
162954	402	57.42
170740	402	57.42
172552	402	57.42
170543	402	57.42
22546	402	57.42
160073	402	57.42
132672	402	57.42
164238	402	57.42
163280	402	57.42
170662	402	57.42
117987	402	57.42
76382	401	57.28
157498	401	57.28
170499	401	57.28
46939	401	57.28
170530	401	57.28
161896	401	57.28
159942	401	57.28
120513	401	57.28
58159	401	57.28
155420	401	57.28
142418	400	57.14
156362	400	57.14
61688	400	57.14
167359	400	57.14
127305	400	57.14
126499	400	57.14
91421	400	57.14
170418	400	57.14
171299	399	57.0
41542	399	57.0
158170	399	57.0
168045	399	57.0
164260	399	57.0
38871	399	57.0
155535	399	57.0
54870	399	57.0
158047	399	57.0
161660	399	57.0
165520	399	57.0
60186	399	57.0
77715	399	57.0
140853	398	56.85
170917	398	56.85
133675	398	56.85
173174	398	56.85
157866	398	56.85
160678	398	56.85
89322	398	56.85
148148	398	56.85
164232	398	56.85
170500	398	56.85
143564	398	56.85
47351	398	56.85
143262	398	56.85
2755	398	56.85
153860	397	56.71
143574	397	56.71
148537	397	56.71
173194	397	56.71
49436	397	56.71
163954	397	56.71
86055	397	56.71
134273	397	56.71
164594	397	56.71
41498	397	56.71
134792	397	56.71
166217	397	56.71
35710	397	56.71
21469	396	56.57
170397	396	56.57
122913	396	56.57
85968	396	56.57
159485	396	56.57
170982	396	56.57
13894	396	56.57
122332	396	56.57
80338	396	56.57
107982	396	56.57
167621	396	56.57
169937	396	56.57
167254	396	56.57
162159	396	56.57
165660	396	56.57
169991	396	56.57
41495	396	56.57
13145	396	56.57
167514	396	56.57
143894	396	56.57
58171	396	56.57
171813	396	56.57
153280	396	56.57
158907	395	56.42
48152	395	56.42
166222	395	56.42
171074	395	56.42
158028	395	56.42
164101	395	56.42
163135	395	56.42
14818	395	56.42
142514	395	56.42
158422	395	56.42
64580	395	56.42
3381	394	56.28
56618	394	56.28
109594	394	56.28
163345	394	56.28
170276	394	56.28
163169	394	56.28
128462	393	56.14
137324	393	56.14
164031	393	56.14
168791	393	56.14
169984	393	56.14
146713	393	56.14
49986	393	56.14
63019	393	56.14
172422	393	56.14
165648	393	56.14
134451	393	56.14
164081	393	56.14
27129	393	56.14
149229	393	56.14
166899	393	56.14
171065	393	56.14
153917	393	56.14
165192	393	56.14
128485	393	56.14
136558	392	56.0
55200	392	56.0
169426	392	56.0
170979	392	56.0
68668	392	56.0
158124	392	56.0
152961	392	56.0
18849	392	56.0
138274	392	56.0
120511	392	56.0
164495	392	56.0
162931	391	55.85
169814	391	55.85
125747	391	55.85
97188	391	55.85
171076	391	55.85
58166	391	55.85
109186	391	55.85
36182	391	55.85
169155	391	55.85
170683	390	55.71
160867	390	55.71
150348	390	55.71
122082	390	55.71
153748	390	55.71
128496	390	55.71
118316	390	55.71
36372	390	55.71
35243	390	55.71
164000	390	55.71
167231	390	55.71
86310	390	55.71
50231	390	55.71
158499	389	55.57
164056	389	55.57
28958	389	55.57
156703	389	55.57
53514	389	55.57
35042	389	55.57
154328	389	55.57
166414	389	55.57
163267	389	55.57
136782	389	55.57
169912	389	55.57
119928	389	55.57
49648	389	55.57
45325	388	55.42
153886	388	55.42
171164	388	55.42
154224	388	55.42
164393	388	55.42
161680	388	55.42
156524	388	55.42
163127	388	55.42
141606	388	55.42
144113	388	55.42
143178	387	55.28
149487	387	55.28
38274	387	55.28
170020	387	55.28
143211	387	55.28
163370	387	55.28
55058	387	55.28
161853	387	55.28
160192	387	55.28
118998	387	55.28
128207	387	55.28
51581	387	55.28
164514	387	55.28
54477	387	55.28
167238	387	55.28
142771	386	55.14
149127	386	55.14
158289	386	55.14
117742	386	55.14
25349	386	55.14
173222	386	55.14
168191	386	55.14
32464	386	55.14
128752	386	55.14
18067	386	55.14
172407	386	55.14
172467	386	55.14
157804	386	55.14
122561	386	55.14
96041	386	55.14
88275	386	55.14
63987	386	55.14
148382	385	55.0
169140	385	55.0
172415	385	55.0
127342	385	55.0
60114	385	55.0
61983	385	55.0
156297	385	55.0
89308	385	55.0
111072	385	55.0
119725	385	55.0
158099	385	55.0
136271	385	55.0
171067	385	55.0
160889	384	54.85
59205	384	54.85
169866	384	54.85
153716	384	54.85
131066	384	54.85
34458	384	54.85
24056	384	54.85
169990	384	54.85
34031	384	54.85
170545	384	54.85
78925	383	54.71
173098	383	54.71
50151	383	54.71
49419	383	54.71
154042	383	54.71
166821	383	54.71
168687	383	54.71
142935	383	54.71
170520	383	54.71
69061	383	54.71
74506	383	54.71
164369	383	54.71
41226	383	54.71
84388	382	54.57
153673	382	54.57
170516	382	54.57
60159	382	54.57
170559	382	54.57
154071	382	54.57
137951	382	54.57
167620	382	54.57
55047	382	54.57
142392	382	54.57
147899	382	54.57
93951	382	54.57
62002	382	54.57
89316	382	54.57
75594	382	54.57
158192	382	54.57
156156	381	54.42
150309	381	54.42
156704	381	54.42
119826	381	54.42
164429	381	54.42
163088	381	54.42
172241	381	54.42
161995	381	54.42
163806	381	54.42
164614	381	54.42
172497	381	54.42
159055	381	54.42
149429	381	54.42
138599	380	54.28
164263	380	54.28
139564	380	54.28
158022	380	54.28
137798	380	54.28
28414	380	54.28
91428	380	54.28
145951	380	54.28
171169	380	54.28
170506	380	54.28
157585	380	54.28
151491	380	54.28
138002	380	54.28
149149	379	54.14
127288	379	54.14
142734	379	54.14
47273	379	54.14
133684	379	54.14
171523	379	54.14
163015	379	54.14
123852	379	54.14
16567	379	54.14
158212	379	54.14
170697	379	54.14
169564	379	54.14
81333	379	54.14
142961	378	54.0
119926	378	54.0
162700	378	54.0
116220	378	54.0
127426	378	54.0
156686	378	54.0
166160	378	54.0
122920	378	54.0
49370	378	54.0
135401	378	54.0
162157	378	54.0
167286	378	54.0
157481	378	54.0
148509	378	54.0
164303	378	54.0
158241	378	54.0
158032	378	54.0
163147	378	54.0
142089	378	54.0
154259	378	54.0
136287	378	54.0
117523	377	53.85
169793	377	53.85
161543	377	53.85
150329	377	53.85
89250	377	53.85
85915	377	53.85
127138	377	53.85
118217	377	53.85
164395	377	53.85
24715	377	53.85
163048	377	53.85
169265	377	53.85
155066	377	53.85
163305	377	53.85
171417	376	53.71
140856	376	53.71
137826	376	53.71
172600	376	53.71
170727	376	53.71
64616	376	53.71
49847	376	53.71
49617	376	53.71
155837	376	53.71
144103	376	53.71
26825	376	53.71
166415	376	53.71
161741	376	53.71
58157	376	53.71
75202	376	53.71
158056	376	53.71
122910	375	53.57
122736	375	53.57
157783	375	53.57
123236	375	53.57
164141	375	53.57
149174	375	53.57
123371	375	53.57
158207	375	53.57
147700	375	53.57
153681	375	53.57
158460	375	53.57
61738	375	53.57
75903	375	53.57
124314	375	53.57
158050	375	53.57
163387	375	53.57
165658	374	53.42
19993	374	53.42
129787	374	53.42
162280	374	53.42
171524	374	53.42
122807	374	53.42
171291	374	53.42
155833	374	53.42
163913	374	53.42
162148	374	53.42
18002	374	53.42
154933	374	53.42
165664	374	53.42
146092	374	53.42
165396	374	53.42
96850	374	53.42
123245	374	53.42
122876	374	53.42
84690	374	53.42
146452	373	53.28
53213	373	53.28
147755	373	53.28
153276	373	53.28
163938	373	53.28
53844	373	53.28
51250	373	53.28
150238	373	53.28
136290	373	53.28
116111	373	53.28
143529	373	53.28
136543	373	53.28
89411	373	53.28
170372	373	53.28
135540	373	53.28
128489	373	53.28
150661	372	53.14
115763	372	53.14
16666	372	53.14
164974	372	53.14
157310	372	53.14
171848	372	53.14
156547	372	53.14
149627	372	53.14
16058	372	53.14
16052	372	53.14
157701	372	53.14
91077	372	53.14
164430	372	53.14
161840	372	53.14
154030	371	53.0
164311	371	53.0
170426	371	53.0
52393	371	53.0
149133	371	53.0
75337	371	53.0
149350	371	53.0
154690	371	53.0
115813	371	53.0
170077	371	53.0
149186	371	53.0
149169	371	53.0
170455	370	52.85
30621	370	52.85
32506	370	52.85
145949	370	52.85
45207	370	52.85
163977	370	52.85
168441	370	52.85
171333	370	52.85
168746	370	52.85
129248	370	52.85
149038	370	52.85
149913	370	52.85
166976	370	52.85
142789	370	52.85
172731	370	52.85
169901	370	52.85
149209	369	52.71
170657	369	52.71
138982	369	52.71
171173	369	52.71
169914	369	52.71
128117	369	52.71
158200	369	52.71
158483	369	52.71
164617	369	52.71
56147	369	52.71
171084	368	52.57
29045	368	52.57
171083	368	52.57
143556	368	52.57
40987	368	52.57
146266	368	52.57
143271	368	52.57
135407	368	52.57
170633	368	52.57
50952	368	52.57
145689	368	52.57
158146	368	52.57
39832	368	52.57
153897	368	52.57
59884	368	52.57
129790	368	52.57
169260	368	52.57
158546	368	52.57
171180	368	52.57
165745	368	52.57
37246	368	52.57
164676	368	52.57
142478	368	52.57
171006	368	52.57
57081	367	52.42
158905	367	52.42
41526	367	52.42
136815	367	52.42
135638	367	52.42
109217	367	52.42
59745	367	52.42
158085	367	52.42
99411	367	52.42
166741	367	52.42
164669	367	52.42
126832	367	52.42
149179	367	52.42
86216	367	52.42
163997	367	52.42
89075	367	52.42
118013	367	52.42
163327	367	52.42
118758	366	52.28
158443	366	52.28
164264	366	52.28
142346	366	52.28
139637	366	52.28
147625	366	52.28
122967	366	52.28
143687	366	52.28
135303	366	52.28
136951	366	52.28
128101	366	52.28
153910	366	52.28
127989	365	52.14
123136	365	52.14
141771	365	52.14
170041	365	52.14
164338	365	52.14
129702	365	52.14
123270	365	52.14
101012	365	52.14
163042	365	52.14
88934	365	52.14
149160	365	52.14
170436	365	52.14
136585	364	52.0
51983	364	52.0
169595	364	52.0
143255	364	52.0
165608	364	52.0
164598	364	52.0
162840	364	52.0
154491	364	52.0
137323	363	51.85
169790	363	51.85
163052	363	51.85
160633	363	51.85
136477	363	51.85
119672	363	51.85
36488	363	51.85
162222	363	51.85
170288	363	51.85
167844	363	51.85
156129	363	51.85
109281	363	51.85
161153	363	51.85
123588	363	51.85
170311	363	51.85
164410	362	51.71
170425	362	51.71
171075	362	51.71
164423	362	51.71
127746	362	51.71
166239	362	51.71
89352	362	51.71
159970	362	51.71
153451	361	51.57
39828	361	51.57
161713	361	51.57
148559	361	51.57
84498	361	51.57
159187	361	51.57
123991	361	51.57
153292	361	51.57
149100	361	51.57
172679	361	51.57
164597	361	51.57
73802	361	51.57
146575	361	51.57
150265	361	51.57
164473	361	51.57
168105	361	51.57
170725	360	51.42
156446	360	51.42
49906	360	51.42
155685	360	51.42
13891	360	51.42
143277	360	51.42
52203	360	51.42
170931	360	51.42
170920	360	51.42
153444	360	51.42
153873	360	51.42
65032	360	51.42
169890	360	51.42
120559	360	51.42
69579	360	51.42
163968	360	51.42
160317	360	51.42
161190	360	51.42
159657	360	51.42
170437	360	51.42
153757	360	51.42
166089	359	51.28
16877	359	51.28
162816	359	51.28
155514	359	51.28
171821	359	51.28
55329	359	51.28
161331	359	51.28
154329	359	51.28
158330	359	51.28
158318	359	51.28
148088	359	51.28
139950	359	51.28
109878	358	51.14
143415	358	51.14
156130	358	51.14
117193	358	51.14
153455	358	51.14
122678	358	51.14
166764	358	51.14
163394	358	51.14
170690	358	51.14
161335	358	51.14
171167	358	51.14
170665	358	51.14
110175	358	51.14
163300	358	51.14
73123	358	51.14
122329	358	51.14
169909	358	51.14
101185	357	51.0
143676	357	51.0
135655	357	51.0
34964	357	51.0
155706	357	51.0
148124	357	51.0
89323	357	51.0
141177	357	51.0
162547	357	51.0
158424	357	51.0
159888	357	51.0
139783	357	51.0
170017	357	51.0
160868	356	50.85
153637	356	50.85
171171	356	50.85
164549	356	50.85
141795	356	50.85
33071	356	50.85
154609	356	50.85
58143	356	50.85
164665	356	50.85
166240	356	50.85
164603	356	50.85
165125	356	50.85
164657	356	50.85
158072	356	50.85
152194	355	50.71
97722	355	50.71
122803	355	50.71
163319	355	50.71
31388	355	50.71
55442	355	50.71
84437	355	50.71
164396	355	50.71
150131	355	50.71
155495	355	50.71
142783	355	50.71
158540	355	50.71
173158	354	50.57
158361	354	50.57
135418	354	50.57
164072	354	50.57
158790	354	50.57
164378	354	50.57
138611	354	50.57
163195	354	50.57
122884	354	50.57
155473	354	50.57
169970	354	50.57
154330	353	50.42
148556	353	50.42
164300	353	50.42
165437	353	50.42
110484	353	50.42
52397	353	50.42
164984	353	50.42
24529	353	50.42
69180	353	50.42
162680	353	50.42
149257	353	50.42
153403	353	50.42
170503	353	50.42
60168	353	50.42
161677	353	50.42
158152	352	50.28
153491	352	50.28
171376	352	50.28
154039	352	50.28
173099	352	50.28
159853	352	50.28
170466	352	50.28
87077	352	50.28
52485	352	50.28
153051	352	50.28
51978	352	50.28
170314	352	50.28
144660	352	50.28
152648	351	50.14
169988	351	50.14
88846	351	50.14
142639	351	50.14
153790	351	50.14
158182	351	50.14
158891	351	50.14
123958	351	50.14
153729	351	50.14
169783	351	50.14
66693	351	50.14
126781	351	50.14
153640	351	50.14
170273	351	50.14
46440	351	50.14
151267	351	50.14
38326	351	50.14
75043	350	50.0
47717	350	50.0
162839	350	50.0
138917	350	50.0
160195	350	50.0
164025	350	50.0
119011	350	50.0
158294	350	50.0
110442	350	50.0
161514	350	50.0
40992	350	50.0
34213	350	50.0
163349	350	50.0
143192	350	50.0
152949	350	50.0
49420	350	50.0
61611	350	50.0
163900	350	50.0
127191	349	49.85
140814	349	49.85
143573	349	49.85
170674	349	49.85
33028	349	49.85
143014	349	49.85
153604	349	49.85
50515	349	49.85
147099	349	49.85
19396	348	49.71
155651	348	49.71
158139	348	49.71
164678	348	49.71
154053	348	49.71
169974	348	49.71
170409	348	49.71
157694	348	49.71
160890	348	49.71
163084	348	49.71
157217	348	49.71
91386	348	49.71
164113	348	49.71
148445	347	49.57
161086	347	49.57
144105	347	49.57
158556	347	49.57
170653	347	49.57
143577	347	49.57
164468	347	49.57
164400	347	49.57
149376	347	49.57
170596	347	49.57
170421	347	49.57
170302	347	49.57
136528	347	49.57
170417	347	49.57
166794	346	49.42
47572	346	49.42
129955	346	49.42
137522	346	49.42
75939	346	49.42
158218	346	49.42
93999	346	49.42
29828	346	49.42
58283	346	49.42
156471	346	49.42
170627	346	49.42
164655	345	49.28
170479	345	49.28
170089	345	49.28
153785	345	49.28
61201	345	49.28
153832	345	49.28
149533	345	49.28
115207	345	49.28
85171	345	49.28
60302	345	49.28
170415	345	49.28
150345	344	49.14
91438	344	49.14
61761	344	49.14
159441	344	49.14
61745	344	49.14
153899	344	49.14
78142	344	49.14
159900	344	49.14
171328	344	49.14
170052	344	49.14
144115	344	49.14
23541	344	49.14
164178	344	49.14
157714	343	49.0
170682	343	49.0
89020	343	49.0
142248	343	49.0
153983	343	49.0
164215	343	49.0
81693	343	49.0
159814	343	49.0
170420	343	49.0
162925	343	49.0
170645	343	49.0
143194	343	49.0
428	343	49.0
103297	343	49.0
172355	343	49.0
169386	343	49.0
153571	343	49.0
143150	343	49.0
164228	342	48.85
154803	342	48.85
170519	342	48.85
115825	342	48.85
93552	342	48.85
163499	342	48.85
55327	342	48.85
163181	342	48.85
148293	342	48.85
149397	342	48.85
170416	342	48.85
161469	342	48.85
49929	341	48.71
161348	341	48.71
157985	341	48.71
80914	341	48.71
128554	341	48.71
164404	341	48.71
135341	341	48.71
153073	341	48.71
85914	340	48.57
152970	340	48.57
89812	340	48.57
164620	340	48.57
130675	340	48.57
88177	340	48.57
166681	340	48.57
164151	340	48.57
143157	340	48.57
158537	339	48.42
4753	339	48.42
145950	339	48.42
161682	339	48.42
150318	339	48.42
149291	339	48.42
78955	339	48.42
162669	339	48.42
135369	339	48.42
153932	339	48.42
164306	339	48.42
165421	338	48.28
122957	338	48.28
122951	338	48.28
169772	338	48.28
74240	338	48.28
32392	338	48.28
142562	338	48.28
127993	338	48.28
134863	338	48.28
43605	338	48.28
163460	338	48.28
153800	337	48.14
43465	337	48.14
169968	337	48.14
132989	337	48.14
171382	337	48.14
164528	337	48.14
157784	337	48.14
136188	337	48.14
31260	337	48.14
170306	337	48.14
128845	337	48.14
29759	337	48.14
100246	337	48.14
123147	337	48.14
122838	337	48.14
155690	337	48.14
161582	336	48.0
52340	336	48.0
170742	336	48.0
92669	336	48.0
158555	336	48.0
31284	336	48.0
164610	336	48.0
170293	336	48.0
153598	336	48.0
57266	336	48.0
172867	336	48.0
170239	336	48.0
169618	336	48.0
164507	336	48.0
170295	336	48.0
163381	336	48.0
170447	335	47.85
126877	335	47.85
165806	335	47.85
153733	335	47.85
114818	335	47.85
120362	335	47.85
157782	335	47.85
171148	335	47.85
170028	335	47.85
107569	335	47.85
157709	335	47.85
149138	335	47.85
169977	335	47.85
25764	335	47.85
24833	335	47.85
171161	335	47.85
161709	335	47.85
156287	335	47.85
164389	335	47.85
49450	335	47.85
52946	335	47.85
142735	334	47.71
168212	334	47.71
119677	334	47.71
30348	334	47.71
148182	334	47.71
158079	334	47.71
161317	334	47.71
142279	334	47.71
164599	334	47.71
148080	334	47.71
171537	334	47.71
170033	334	47.71
171437	333	47.57
171453	333	47.57
88373	333	47.57
126756	333	47.57
164489	333	47.57
89095	333	47.57
159343	333	47.57
27036	333	47.57
170522	333	47.57
77272	333	47.57
166412	333	47.57
66303	333	47.57
163944	333	47.57
158242	333	47.57
170291	333	47.57
4919	333	47.57
32206	333	47.57
57477	332	47.42
151376	332	47.42
64217	332	47.42
170080	332	47.42
142793	332	47.42
158066	332	47.42
154322	332	47.42
165669	332	47.42
40583	332	47.42
163302	332	47.42
126749	332	47.42
161679	332	47.42
138903	332	47.42
164112	332	47.42
149443	332	47.42
170918	331	47.28
171434	331	47.28
160455	331	47.28
158875	331	47.28
108354	331	47.28
80652	331	47.28
31594	331	47.28
164032	331	47.28
167073	331	47.28
174217	331	47.28
112474	331	47.28
167357	331	47.28
155302	331	47.28
132912	331	47.28
34216	331	47.28
167511	331	47.28
114681	331	47.28
80949	331	47.28
163161	331	47.28
57138	331	47.28
46619	331	47.28
49640	331	47.28
122958	330	47.14
57745	330	47.14
148269	330	47.14
53703	330	47.14
173713	330	47.14
132659	330	47.14
172449	330	47.14
158548	330	47.14
163165	330	47.14
163148	330	47.14
172354	330	47.14
170419	330	47.14
137188	329	47.0
173477	329	47.0
136459	329	47.0
163136	329	47.0
138090	329	47.0
157781	329	47.0
171144	329	47.0
98344	329	47.0
128499	329	47.0
173162	329	47.0
160872	329	47.0
129265	329	47.0
164714	329	47.0
46245	329	47.0
165913	329	47.0
170671	329	47.0
111062	329	47.0
119825	328	46.85
163097	328	46.85
85362	328	46.85
158496	328	46.85
170263	328	46.85
144773	328	46.85
172243	328	46.85
60381	328	46.85
170774	328	46.85
143567	328	46.85
126700	328	46.85
136286	328	46.85
53527	328	46.85
149207	327	46.71
141452	327	46.71
