keywordId,onepv_uvc,mt_uvc,mt_pvc,uvc,pvc,sum(sr.impression),sum(sr.click),sum(sr.uv),sum(sr.pv),sum(sr.vppv),sum(sr.cost),avg(sr.position),terminal,subcategory,keyword,sc
60062721804,2.0,,,2,2,58,2,2,2,2,24.57,1.142857143,1.0,1.0,广州国际采购中心,2
60062721840,,1.0,2.0,1,2,38,1,1,2,2,16.54,1.0,1.0,1.0,中洲交易中心,1
60062722179,1.0,,,1,1,18,1,1,1,1,5.04,1.0,1.0,1.0,珠江国际,1
60062722182,1.0,,,1,1,41,1,1,1,1,4.7,1.0,1.0,1.0,尚层国际,1
60062722185,1.0,,,1,1,2,1,1,1,1,6.97,1.0,1.0,1.0,广东华信中心,1
60062722188,,1.0,2.0,1,2,1,1,1,2,1,0.57,1.0,1.0,1.0,东圃联合社区,1
60062722194,1.0,,,1,1,19,1,1,1,0,13.3,1.0,1.0,1.0,华南新材料创新园,1
60062722221,1.0,,,1,1,10,1,2,15,2,13.3,1.0,1.0,1.0,保利中誉广场,1
60062722257,1.0,,,1,1,4,1,1,1,1,0.78,1.0,1.0,1.0,全丰商业大厦,1
60062722269,,1.0,2.0,1,2,3,1,1,2,1,15.77,2.0,1.0,1.0,天润大厦,1
60062727243,1.0,,,1,1,1,1,1,1,1,12.22,1.0,1.0,1.0,上海信息大厦租赁,1
60062727285,3.0,,,3,3,8,5,5,79,27,42.88,1.0,1.0,1.0,上海信息大厦出租,5
60062727837,,3.0,17.0,3,17,4,3,3,17,5,65.38,1.0,1.0,1.0,银桥大厦出租,3
60062729811,1.0,,,1,1,19,1,1,1,0,22.29,2.256666667,1.0,1.0,山海大厦出租,1
60062729949,1.0,,,1,1,2,1,1,1,0,6.06,1.0,1.0,1.0,租赁安居办公楼,1
60062730135,,1.0,2.0,1,2,3,2,1,2,0,9.55,2.0,1.0,1.0,七星商务楼出租,2
60062743092,1.0,,,1,1,2,1,1,1,1,15.55,1.0,1.0,1.0,复旦软件园出租,1
60062744550,,1.0,2.0,1,2,3,1,1,2,1,2.76,1.0,1.0,1.0,嘉亭大厦出租,1
60062746116,,1.0,3.0,1,3,1,1,1,3,0,3.79,2.0,1.0,1.0,出租云间大厦,1
60062746122,1.0,,,1,1,1,1,2,2,0,4.28,1.0,1.0,1.0,申新广场出租,1
60062746143,1.0,,,1,1,2,2,2,15,7,28.7,1.5,1.0,1.0,丽德创业园出租,2
60062749707,,1.0,9.0,1,9,9,2,1,9,5,22.92,1.3125,1.0,1.0,上海日月光办公楼,2
60062749932,3.0,,,3,3,2,2,3,3,3,34.78,1.0,1.0,1.0,上海宝龙办公楼,2
60062755530,,1.0,7.0,1,7,1,1,1,7,3,14.48,1.0,1.0,1.0,上海孵化基地办公楼,1
60062768292,1.0,,,1,1,6,1,1,1,0,5.1,1.2,1.0,1.0,由由国际广场办公楼,1
60062768562,1.0,,,1,1,1,1,1,1,0,24.51,1.0,1.0,1.0,周浦万达广场办公楼,1
60062769441,,1.0,2.0,1,2,3,2,2,9,2,37.99,1.666666667,1.0,1.0,张江集电港办公楼,2
60062769480,2.0,1.0,2.0,3,4,3,2,2,3,0,22.36,2.0,1.0,1.0,张江高科技园区办公楼,2
60062769780,,2.0,10.0,2,10,2,2,2,10,0,24.37,1.0,1.0,1.0,禹州广场办公楼,2
60062788014,1.0,,,1,1,4,1,1,1,1,23.84,1.5,1.0,1.0,虹桥天地办公室,1
60062788053,1.0,,,1,1,1,1,1,1,0,7.9,2.0,1.0,1.0,虹桥v1办公室,1
60062788128,1.0,,,1,1,1,1,1,1,1,21.67,1.0,1.0,1.0,海富花园办公室,1
60062788509,1.0,,,1,1,2,1,1,1,0,7.06,1.5,1.0,1.0,周浦万达广场办公室,1
60062790087,,1.0,2.0,1,2,1,1,1,2,0,16.5,1.0,1.0,1.0,上海万象城办公室,1
60062799699,,1.0,2.0,1,2,1,1,1,2,1,3.98,1.0,1.0,1.0,金钟广场办公室,1
60062800290,1.0,,,1,1,2,1,1,1,1,11.56,2.0,1.0,1.0,港陆广场办公室,1
60062802684,1.0,,,1,1,1,1,1,1,1,22.11,2.0,1.0,1.0,虹桥南丰城办公楼,1
60062802957,1.0,,,1,1,2,1,1,1,1,8.48,1.0,1.0,1.0,近铁城市广场办公楼,1
60062803305,2.0,,,2,2,16,1,2,2,2,16.42,1.0,1.0,1.0,我格广场办公楼,1
60062803545,1.0,,,1,1,6,2,1,1,1,27.47,1.8,1.0,1.0,龙湖虹桥天街办公楼,2
60062803956,2.0,,,2,2,22,1,2,2,0,5.24,1.345,1.0,1.0,环球港办公楼,1
60062804889,1.0,,,1,1,1,1,1,1,1,10.0,1.0,1.0,1.0,中信泰富广场办公室,1
60062817567,2.0,,,2,2,10,1,2,2,2,19.88,1.125,1.0,1.0,来福士广场办公楼,1
60062818605,1.0,,,1,1,1,1,1,1,1,8.65,1.0,1.0,1.0,桂中园办公楼,1
60062818914,1.0,1.0,2.0,2,3,2,1,2,3,1,13.51,1.5,1.0,1.0,宝龙城市广场办公楼,1
60062819397,1.0,,,1,1,1,1,1,1,1,8.6,1.0,1.0,1.0,中福世福办公楼,1
60062819898,2.0,,,2,2,1,1,1,1,0,11.34,1.0,1.0,1.0,智慧大厦办公楼,1
60062819976,1.0,,,1,1,1,1,1,1,1,19.74,2.0,1.0,1.0,瑞安广场办公楼,1
60062820423,,1.0,2.0,1,2,1,1,1,2,1,9.05,1.0,1.0,1.0,中寰广场办公楼,1
60062820438,1.0,,,1,1,3,1,1,1,1,7.91,1.333333333,1.0,1.0,中冶祥腾办公楼,1
60062829906,2.0,1.0,6.0,3,8,4,2,3,13,5,41.3,2.833333333,1.0,1.0,上海中心大厦办公室,2
60062830521,2.0,,,2,2,35,1,2,2,0,28.09,1.308125,1.0,1.0,浦东嘉里城办公楼,1
60062835090,2.0,,,2,2,9,3,3,10,3,40.81,1.6875,1.0,1.0,上海中心大厦办公楼,3
60062835153,1.0,,,1,1,3,1,1,1,0,1.75,1.5,1.0,1.0,金融大厦办公楼,1
60062839818,2.0,3.0,8.0,5,10,856,10,11,163,43,171.57,1.826333333,1.0,1.0,创业园,10
60062839824,1.0,1.0,2.0,2,3,675,2,2,3,1,18.99,1.464516129,1.0,1.0,软件园,2
60062839839,1.0,,,1,1,615,3,1,1,0,31.19,1.139677419,1.0,1.0,高科技产业园,3
60062839881,37.0,16.0,56.0,53,93,3193,73,72,372,106,1201.58,1.55516129,1.0,1.0,上海市产业园区,73
60062839953,1.0,,,1,1,13,1,1,1,0,1.77,1.083333333,1.0,1.0,上海市商务园区,1
60062840013,1.0,2.0,5.0,3,6,161,5,5,20,1,46.2,1.409642857,1.0,1.0,上海文化创业园,5
60062840838,,1.0,4.0,1,4,116,1,1,4,0,11.35,1.222333333,1.0,1.0,上海高科技产业园,1
60062840844,2.0,,,2,2,301,4,4,52,21,57.21,1.74,1.0,1.0,上海软件园,4
60062840901,1.0,,,1,1,22,2,2,6,0,24.55,1.666666667,1.0,1.0,软件园上海,2
60062841006,1.0,,,1,1,20,1,1,1,0,1.11,1.265454545,1.0,1.0,文化创业园上海,1
60062841024,1.0,1.0,2.0,2,3,607,4,4,19,3,29.23,1.451724138,1.0,1.0,科技园,4
60062841033,29.0,9.0,38.0,38,67,6095,50,48,200,55,576.62,2.227419355,1.0,1.0,创意产业园,50
60062842401,1.0,1.0,2.0,2,3,133,2,3,13,5,20.11,1.468076923,1.0,1.0,上海中港汇,2
60062842425,,1.0,3.0,1,3,14,1,1,3,1,0.33,1.375,1.0,1.0,上海浅水湾1600,1
60062842440,1.0,1.0,2.0,2,3,13,2,2,3,0,19.31,1.04125,1.0,1.0,上海锦艺大厦,2
60062842464,1.0,,,1,1,14,1,1,1,0,13.73,1.59375,1.0,1.0,上海森勤国际,1
60062842467,1.0,,,1,1,22,3,2,4,1,11.72,1.0625,1.0,1.0,上海海博大楼,3
60062842485,1.0,,,1,1,2,1,1,1,0,12.54,2.0,1.0,1.0,上海亿丰商务楼,1
60062842509,,2.0,8.0,2,8,17,4,3,17,1,35.06,1.185555556,1.0,1.0,上海泰宝大厦,4
60062842560,2.0,2.0,5.0,4,7,43,3,4,7,2,51.45,1.8125,1.0,1.0,上海上海新体育广场,3
60062842596,1.0,,,1,1,91,1,1,1,0,16.75,2.37826087,1.0,1.0,上海上海版权中心,1
60062842599,1.0,1.0,2.0,2,3,55,2,2,3,0,30.44,1.75,1.0,1.0,上海中通大厦,2
60062842605,1.0,,,1,1,51,2,1,1,0,25.52,1.981111111,1.0,1.0,上海城建大厦,2
60062842617,1.0,1.0,2.0,2,3,15,3,2,3,1,25.18,1.0625,1.0,1.0,上海50智慧产业科技园,3
60062842620,,1.0,2.0,1,2,50,1,1,2,2,14.7,1.0,1.0,1.0,上海新长征商务大厦,1
60062842623,,2.0,7.0,2,7,123,2,2,7,4,29.99,1.3,1.0,1.0,上海绿地科创大厦,2
60062842635,1.0,,,1,1,12,1,1,1,0,15.15,1.333333333,1.0,1.0,上海新亚商务大厦,1
60062842659,1.0,,,1,1,121,1,2,9,3,0.3,1.5,1.0,1.0,上海广播大厦,1
60062842662,,1.0,2.0,1,2,8,1,1,2,1,0.3,1.333333333,1.0,1.0,上海申菱大厦,1
60062842713,1.0,,,1,1,36,2,2,37,15,14.38,1.019411765,1.0,1.0,上海国药大厦,2
60062842719,,1.0,2.0,1,2,18,1,1,2,1,17.97,1.083333333,1.0,1.0,上海晨讯科技大楼,1
60062842752,3.0,,,3,3,9,3,3,8,3,31.18,1.0,1.0,1.0,上海齐成创业园,3
60062842782,1.0,,,1,1,51,1,1,1,1,12.75,1.610714286,1.0,1.0,上海飞雕商务大厦,1
60062842791,1.0,,,1,1,16,1,1,1,0,10.87,1.0,1.0,1.0,上海新长征中环大厦,1
60062842800,,1.0,2.0,1,2,39,2,1,2,2,30.81,1.0,1.0,1.0,上海中一国际商务大厦,2
60062842812,1.0,,,1,1,12,1,2,6,0,0.57,1.125,1.0,1.0,上海枫桥路138号,1
60062842818,1.0,,,1,1,43,1,1,1,0,6.84,1.4615,1.0,1.0,上海凯鹏国际大厦,1
60062842842,1.0,,,1,1,6,1,1,1,1,17.15,1.166666667,1.0,1.0,上海稷下商务中心,1
60062842860,1.0,,,1,1,55,1,1,1,0,7.19,1.25,1.0,1.0,上海云峰大厦,1
60062842869,,1.0,3.0,1,3,3,1,1,3,1,7.31,1.0,1.0,1.0,上海申环商务楼,1
60062842938,1.0,,,1,1,3,1,1,1,0,10.3,1.0,1.0,1.0,上海弘捷商务楼,1
60062842977,1.0,,,1,1,10,1,1,1,0,0.55,1.2,1.0,1.0,上海瑞华集团大楼,1
60062843013,1.0,,,1,1,8,1,1,1,0,0.3,1.166,1.0,1.0,上海金川大厦,1
60062843016,2.0,3.0,7.0,5,9,72,5,7,15,4,51.96,1.416666667,1.0,1.0,上海玉城大厦,5
60062843031,1.0,,,1,1,1,1,1,1,0,4.73,2.0,1.0,1.0,上海金盛国际家居办公楼,1
60062843058,1.0,,,1,1,34,1,1,1,0,10.97,1.266666667,1.0,1.0,上海中环商务大厦,1
60062843064,1.0,2.0,4.0,3,5,26,2,3,5,0,22.74,1.166666667,1.0,1.0,上海通联大厦,2
60062843124,1.0,,,1,1,5,1,1,1,0,13.0,1.0,1.0,1.0,上海上海金明大厦,1
60062843130,1.0,1.0,3.0,2,4,83,2,2,4,1,17.22,1.522727273,1.0,1.0,上海长风国际大厦,2
60062843184,1.0,,,1,1,7,1,1,1,0,11.6,1.25,1.0,1.0,上海武宁路1047号,1
60062843187,1.0,1.0,4.0,2,5,96,3,3,16,9,26.93,1.166666667,1.0,1.0,上海华大科创楼,3
60062843193,1.0,1.0,5.0,2,6,38,2,2,6,0,1.93,1.0,1.0,1.0,上海供销大厦,2
60062843199,1.0,,,1,1,4,1,1,1,0,0.33,1.25,1.0,1.0,上海阿里巴巴电子商务大厦,1
60062843262,,1.0,2.0,1,2,9,1,1,2,0,1.39,1.0,1.0,1.0,上海海港国际贸易中心,1
60062843271,1.0,,,1,1,37,1,1,1,1,5.22,1.222,1.0,1.0,上海硕和国际,1
60062843274,1.0,,,1,1,23,1,1,1,0,0.98,1.166666667,1.0,1.0,上海凤凰赢家,1
60062843277,2.0,1.0,2.0,3,4,40,3,3,4,0,28.79,1.428571429,1.0,1.0,上海银杨大厦,3
60062843289,3.0,,,3,3,127,2,3,3,0,26.67,1.346666667,1.0,1.0,上海机器人产业园,2
60062843292,3.0,1.0,2.0,4,5,144,2,4,5,5,27.17,1.0,1.0,1.0,上海曹杨商务大厦,2
60062843307,1.0,1.0,2.0,2,3,44,2,3,6,1,0.95,1.0,1.0,1.0,上海中土大厦,2
60062843319,2.0,1.0,2.0,3,4,90,3,3,4,1,21.21,1.723703704,1.0,1.0,上海汇星广场,3
60062843322,,1.0,2.0,1,2,21,1,1,2,0,0.3,1.033333333,1.0,1.0,上海新发展大厦,1
60062843334,3.0,1.0,3.0,4,6,66,2,4,6,1,33.45,1.572777778,1.0,1.0,上海世纪商务大厦,2
60062843352,1.0,,,1,1,24,2,2,4,2,1.43,1.222222222,1.0,1.0,上海中星经贸大厦,2
60062843355,,1.0,2.0,1,2,33,1,1,2,1,1.49,1.544666667,1.0,1.0,上海西部大厦,1
60062843358,2.0,1.0,2.0,3,4,155,2,3,4,3,24.74,1.023529412,1.0,1.0,上海中瑞商务大厦,2
60062843367,1.0,,,1,1,50,2,2,6,1,22.57,1.066666667,1.0,1.0,上海卫百辛大厦,2
60062843388,1.0,,,1,1,8,1,1,1,0,14.91,1.285714286,1.0,1.0,上海纺博大厦,1
60062843397,1.0,,,1,1,18,1,1,1,0,1.49,1.208333333,1.0,1.0,上海沪太路335号,1
60062843400,1.0,,,1,1,37,1,1,1,0,8.85,1.0335,1.0,1.0,上海美欣大厦,1
60062843409,1.0,2.0,4.0,3,5,84,4,4,9,5,37.93,1.2124,1.0,1.0,上海环智国际大厦,4
60062843424,2.0,,,2,2,83,3,3,4,4,34.84,1.2225,1.0,1.0,上海海棠大厦,3
60062843445,,1.0,3.0,1,3,3,2,1,3,0,2.58,1.0,1.0,1.0,上海景裕创意园区,2
60062843460,1.0,,,1,1,12,1,1,1,0,0.81,1.214285714,1.0,1.0,上海广视大厦,1
60062843481,2.0,,,2,2,41,3,3,4,1,12.8,1.0,1.0,1.0,上海天目西路111号,3
60062843523,1.0,1.0,5.0,2,6,55,2,2,6,3,26.1,1.061578947,1.0,1.0,上海多媒体大厦,2
60062843526,2.0,,,2,2,99,1,2,2,2,11.84,1.034117647,1.0,1.0,上海平盛大厦,1
60062843535,1.0,,,1,1,17,1,1,1,0,0.3,1.285714286,1.0,1.0,上海五角场科技大厦,1
60062843553,1.0,4.0,10.0,5,11,38,6,6,72,24,59.53,1.0,1.0,1.0,上海泛欧现代大厦,6
60062843565,,1.0,4.0,1,4,1,1,1,4,1,5.17,1.0,1.0,1.0,上海共新办公楼,1
60062843580,4.0,,,4,4,27,4,4,4,4,13.87,1.0,1.0,1.0,上海永鼎大厦,4
60062843592,1.0,,,1,1,29,1,1,1,0,8.07,1.0,1.0,1.0,上海众和金融大厦,1
60062843601,1.0,,,1,1,2,1,1,1,0,1.42,1.0,1.0,1.0,上海鹏程宝都综合楼,1
60062843619,6.0,,,6,6,66,6,7,9,8,53.47,1.039473684,1.0,1.0,上海金谷中环大厦,6
60062843646,5.0,4.0,10.0,9,15,92,8,10,22,7,88.53,1.019411765,1.0,1.0,上海凯迪金融大厦,8
60062843679,,2.0,4.0,2,4,23,2,2,4,0,13.68,1.071428571,1.0,1.0,上海华瑞大厦,2
60062843697,4.0,1.0,2.0,5,6,116,4,5,6,5,45.84,1.034090909,1.0,1.0,上海现代交通商务大厦,4
60062843709,2.0,,,2,2,8,1,2,2,0,3.43,1.071428571,1.0,1.0,上海华天大厦,1
60062843724,,1.0,3.0,1,3,1,1,1,3,2,0.3,1.0,1.0,1.0,上海企航商务大厦,1
60062843736,1.0,1.0,3.0,2,4,56,2,2,4,1,31.29,1.045454545,1.0,1.0,上海海运大厦,2
60062843739,1.0,,,1,1,8,1,2,14,5,12.48,1.266,1.0,1.0,上海三九商务楼,1
60062843778,,1.0,2.0,1,2,24,2,1,2,0,27.74,1.0,1.0,1.0,上海宝丰大厦,2
60062843787,1.0,,,1,1,3,1,1,1,0,8.47,1.0,1.0,1.0,上海申桂商务楼,1
60062843820,1.0,,,1,1,2,1,1,1,0,1.39,1.0,1.0,1.0,上海新梅坊,1
60062843826,,1.0,2.0,1,2,5,1,1,2,1,0.96,1.333333333,1.0,1.0,上海硕和商务大厦,1
60062843835,1.0,,,1,1,5,1,1,1,0,2.36,1.5,1.0,1.0,上海创智天地科技中心,1
60062843850,4.0,2.0,5.0,6,9,60,7,8,15,3,36.49,1.357142857,1.0,1.0,上海上海建发国际大厦,7
60062843868,,1.0,2.0,1,2,7,2,2,8,2,11.28,1.083333333,1.0,1.0,上海海上新东坊,2
60062848695,,1.0,3.0,1,3,9,1,1,3,1,7.44,1.065,1.0,1.0,上海君岸商务楼,1
60062848698,3.0,1.0,2.0,4,5,53,5,5,7,0,33.67,1.023809524,1.0,1.0,上海金岸大厦,5
60062848734,1.0,,,1,1,26,1,1,1,0,6.47,1.133333333,1.0,1.0,上海吉联星座,1
60062848743,2.0,,,2,2,41,2,2,2,0,2.99,1.0,1.0,1.0,上海欧阳大厦,2
60062848746,1.0,,,1,1,2,2,2,5,1,9.47,1.0,1.0,1.0,上海磊博商务楼,2
60062848749,1.0,,,1,1,113,1,1,1,0,15.73,1.247826087,1.0,1.0,上海国际明佳城,1
60062848752,,1.0,2.0,1,2,9,1,1,2,1,17.28,1.0,1.0,1.0,上海港运大厦,1
60062848755,6.0,2.0,4.0,8,10,104,12,13,36,5,104.75,1.139565217,1.0,1.0,上海嘉昱大厦,12
60062848758,2.0,,,2,2,70,3,3,28,8,47.22,1.23047619,1.0,1.0,上海上海港国际客运中心,3
60062848779,2.0,,,2,2,13,2,2,2,0,28.27,1.0,1.0,1.0,上海富特北路288号,2
60062848791,1.0,,,1,1,10,1,1,1,0,16.02,1.214285714,1.0,1.0,上海盛泰国际大厦,1
60062848830,1.0,,,1,1,6,1,1,1,0,0.3,1.0,1.0,1.0,上海青慧谷,1
60062848863,1.0,,,1,1,34,1,1,1,0,2.52,1.0,1.0,1.0,上海陆家嘴滨江金融城,1
60062848902,1.0,,,1,1,1,1,2,4,1,11.2,1.0,1.0,1.0,上海彩虹商务大厦,1
60062848905,2.0,1.0,4.0,3,6,96,3,4,21,7,48.75,1.489473684,1.0,1.0,上海陆家嘴投资大厦,3
60062848908,,1.0,2.0,1,2,23,1,1,2,0,16.54,1.055555556,1.0,1.0,上海中粮大厦,1
60062848914,1.0,,,1,1,167,4,4,23,4,28.94,1.070357143,1.0,1.0,上海尚悦湾,4
60062848923,,1.0,3.0,1,3,12,3,2,9,3,20.27,1.5,1.0,1.0,上海华兴货运大楼,3
60062848926,2.0,,,2,2,527,3,2,2,0,18.34,1.413448276,1.0,1.0,上海平安金融大厦,3
60062848932,1.0,,,1,1,46,1,1,1,0,5.1,1.135,1.0,1.0,上海众鑫大厦,1
60062848950,1.0,,,1,1,71,2,1,1,0,21.59,1.0,1.0,1.0,上海中国金融信息中心,2
60062848962,,1.0,4.0,1,4,4,1,1,4,1,2.17,1.333333333,1.0,1.0,上海春天商务楼,1
60062849046,1.0,,,1,1,10,1,1,1,0,8.07,1.0,1.0,1.0,上海建桥69创意园,1
60062849106,1.0,,,1,1,139,2,1,1,0,13.74,1.069583333,1.0,1.0,上海港务大厦,2
60062849115,1.0,,,1,1,63,1,1,1,0,7.87,1.0,1.0,1.0,上海中国船舶大厦,1
60062849121,1.0,,,1,1,14,1,1,1,0,5.44,1.20875,1.0,1.0,上海外贸大楼,1
60062849130,5.0,1.0,2.0,6,7,139,7,6,7,6,90.57,1.08,1.0,1.0,上海国际航运金融大厦,7
60062849133,1.0,,,1,1,99,4,4,15,5,83.97,1.967894737,1.0,1.0,上海陆家嘴基金大厦,4
60062849163,1.0,,,1,1,12,1,1,1,0,1.73,1.555555556,1.0,1.0,上海上海华虹国际大厦,1
60062849199,1.0,,,1,1,16,1,1,1,0,10.35,1.318181818,1.0,1.0,上海明珠大厦,1
60062849211,2.0,1.0,3.0,3,5,23,2,3,5,1,6.47,1.136363636,1.0,1.0,上海尼克互盛大楼,2
60062849217,3.0,2.0,4.0,5,7,33,6,6,12,2,61.05,1.0,1.0,1.0,上海弘毅大厦,6
60062849226,1.0,1.0,2.0,2,3,9,2,2,3,1,13.67,1.0,1.0,1.0,上海派拉蒙中心,2
60062849244,2.0,,,2,2,70,6,3,17,2,53.41,1.008333333,1.0,1.0,上海经纬汇,6
60062849256,2.0,,,2,2,185,1,2,2,0,4.51,1.798928571,1.0,1.0,上海诺宝中心,1
60062849319,1.0,,,1,1,6,1,1,1,0,6.73,1.166666667,1.0,1.0,上海九亭工业园,1
60062849337,2.0,,,2,2,12,2,3,8,3,0.6,1.0,1.0,1.0,上海灿虹聚富大厦,2
60062849358,,1.0,3.0,1,3,39,3,3,11,5,37.72,1.0,1.0,1.0,上海莘东置业大厦,3
60062849361,2.0,,,2,2,104,3,3,4,1,29.3,1.1068,1.0,1.0,上海金汇广场,3
60062849394,,1.0,2.0,1,2,3,1,1,2,0,0.94,1.333333333,1.0,1.0,上海莘吴之星大厦,1
60062849397,,1.0,2.0,1,2,19,1,1,2,1,1.8,1.076923077,1.0,1.0,上海置业大厦,1
60062849442,3.0,,,3,3,50,3,3,3,0,35.12,1.138888889,1.0,1.0,上海华轩大厦,3
60062849496,2.0,,,2,2,28,2,2,2,0,33.82,1.862142857,1.0,1.0,上海南翔商务中心,2
60062849517,,1.0,2.0,1,2,52,1,1,2,1,5.55,1.111333333,1.0,1.0,上海明发商业广场,1
60062849532,1.0,,,1,1,19,1,1,1,0,15.01,1.85,1.0,1.0,上海真新商务楼,1
60062849556,1.0,,,1,1,11,1,1,1,0,3.84,1.0,1.0,1.0,上海百联置业大厦,1
60062849619,3.0,,,3,3,25,3,3,3,0,27.83,1.0,1.0,1.0,上海华泰大厦,3
60062849622,2.0,1.0,3.0,3,5,44,3,3,5,1,8.79,1.052631579,1.0,1.0,上海中国石油大厦,3
60062849634,1.0,2.0,5.0,3,6,22,2,3,12,2,10.07,1.0,1.0,1.0,上海绿地阳光园,2
60062849640,1.0,,,1,1,12,1,1,1,0,0.3,1.285714286,1.0,1.0,上海三角地艺术园,1
60062849649,3.0,,,3,3,59,5,3,3,3,62.75,1.4516,1.0,1.0,上海众城大厦,5
60062849655,4.0,,,4,4,289,4,5,7,5,44.05,1.103448276,1.0,1.0,上海生命人寿大厦,4
60062849673,,1.0,4.0,1,4,31,1,1,4,2,10.03,1.708125,1.0,1.0,上海伊泰利大厦,1
60062849694,1.0,1.0,2.0,2,3,139,1,2,3,0,9.48,1.035517241,1.0,1.0,上海新大陆广场,1
60062849703,1.0,,,1,1,6,1,1,1,0,17.77,1.75,1.0,1.0,上海诚品商务中心,1
60062849706,2.0,1.0,2.0,3,4,47,1,3,4,0,1.07,1.783,1.0,1.0,上海浩然高科技大厦,1
60062849709,1.0,,,1,1,6,2,2,9,1,27.39,1.0,1.0,1.0,上海凤凰商务中心,2
60062849727,,1.0,2.0,1,2,38,1,1,2,0,8.28,1.120555556,1.0,1.0,上海建科大厦,1
60062849733,1.0,,,1,1,12,1,1,1,0,15.54,1.142857143,1.0,1.0,上海新媒体产业园,1
60062849742,1.0,,,1,1,16,1,1,1,0,2.57,1.285714286,1.0,1.0,上海三林路235号,1
60062849778,1.0,,,1,1,1,1,1,1,0,8.96,1.0,1.0,1.0,上海莲融商务楼,1
60062849793,1.0,,,1,1,12,2,1,1,0,3.35,2.0,1.0,1.0,上海上海地产集团大厦,2
60062849826,1.0,,,1,1,3,1,1,1,0,0.35,2.0,1.0,1.0,上海兴江国贸大楼,1
60062849850,1.0,,,1,1,25,1,1,1,0,5.9,1.125,1.0,1.0,上海晓富金融大厦,1
60062849862,1.0,,,1,1,12,1,1,1,0,2.26,1.833333333,1.0,1.0,上海环球实业大厦,1
60062849871,2.0,2.0,7.0,4,9,29,4,4,9,1,42.2,1.438461538,1.0,1.0,上海医谷现代商务园,4
60062849886,1.0,,,1,1,66,1,1,1,0,12.39,1.071428571,1.0,1.0,上海华辰金融大厦,1
60062849901,5.0,,,5,5,98,5,7,13,1,66.5,1.514761905,1.0,1.0,上海周浦智慧产业园,5
60062849904,,1.0,3.0,1,3,8,1,1,3,1,0.81,1.2,1.0,1.0,上海城建设计大厦,1
60062849916,6.0,2.0,5.0,8,11,538,12,13,29,6,123.0,1.281851852,1.0,1.0,上海保利广场,12
60062849928,1.0,,,1,1,53,1,1,1,0,11.34,1.1735,1.0,1.0,上海申富大厦,1
60062849931,,1.0,2.0,1,2,41,2,1,2,1,28.28,1.236842105,1.0,1.0,上海建行大厦,2
60062849997,,1.0,10.0,1,10,11,1,1,10,3,0.71,1.08375,1.0,1.0,上海三联大厦,1
60062850063,2.0,,,2,2,19,2,2,2,0,31.77,1.0,1.0,1.0,上海金隆置地大厦,2
60062850090,4.0,2.0,5.0,6,9,573,8,7,10,8,48.8,1.350384615,1.0,1.0,上海太平金融大厦,8
60062850093,,1.0,3.0,1,3,9,1,1,3,0,1.36,2.0,1.0,1.0,上海中电绿色科技园,1
60062850114,2.0,1.0,3.0,3,5,12,2,2,4,1,38.83,1.333333333,1.0,1.0,上海诚信国际大厦,2
60062850126,1.0,,,1,1,1,1,2,3,1,10.67,1.0,1.0,1.0,上海张杨北路3997号,1
60062850147,,1.0,2.0,1,2,13,1,1,2,0,15.79,1.0,1.0,1.0,上海海翔大厦,1
60062850156,1.0,,,1,1,27,1,1,1,0,11.33,1.166666667,1.0,1.0,上海盛业大厦,1
60062850177,3.0,,,3,3,12,3,3,3,3,19.26,1.066,1.0,1.0,上海致永工业园,3
60062872701,2.0,,,2,2,39,1,2,2,0,12.66,1.8,1.0,1.0,上海市进修学院,1
60062872755,3.0,,,3,3,110,2,3,3,0,30.27,2.164444444,1.0,1.0,上海市上影广场,2
60062872764,,1.0,3.0,1,3,1,1,1,3,1,2.04,1.0,1.0,1.0,上海市金轩大厦,1
60062873073,1.0,,,1,1,25,1,1,1,0,3.64,1.569166667,1.0,1.0,上海市福佑门商厦,1
60062873178,1.0,,,1,1,3,1,1,1,0,14.37,1.0,1.0,1.0,上海市嘉华国际,1
60062873283,2.0,,,2,2,6,1,2,2,0,0.3,1.0,1.0,1.0,上海市亿达商务园,1
60062873370,,1.0,2.0,1,2,25,2,2,7,4,16.82,1.180714286,1.0,1.0,上海市漕河泾科技绿洲,2
60062873604,1.0,,,1,1,2,1,1,1,0,0.44,1.5,1.0,1.0,上海市企福天地,1
60062873961,,1.0,4.0,1,4,1,1,1,4,1,0.3,1.0,1.0,1.0,上海市惠德大厦,1
60062874060,3.0,1.0,5.0,4,8,74,4,4,14,3,35.56,1.996153846,1.0,1.0,上海市复旦软件园,4
60062880732,2.0,,,2,2,25,2,2,2,0,21.49,1.111111111,1.0,1.0,悦合国际广场,2
60062880738,2.0,,,2,2,17,2,2,2,0,15.82,1.125,1.0,1.0,东锦国际大厦,2
60062880750,,1.0,2.0,1,2,85,2,3,49,14,43.47,1.130714286,1.0,1.0,昌辉大厦,2
60062880774,1.0,,,1,1,7,1,1,1,1,11.57,1.0,1.0,1.0,闵行凯德龙之梦,1
60062880789,1.0,1.0,2.0,2,3,29,2,2,3,2,14.44,1.0,1.0,1.0,旭辉虹桥国际广场,2
60062880792,1.0,,,1,1,3,1,1,1,1,0.58,1.0,1.0,1.0,office park 金桥,1
60062880804,1.0,,,1,1,11,1,1,1,1,17.23,1.2,1.0,1.0,德必创意园,1
