"terminal","keywordId","keyword","sc"
1,9397056823,"中港汇",1
1,9397056850,"东方城市大厦",1
1,9397056854,"龙珠广场",1
1,9397057038,"BHC中环中心",1
1,9397057050,"张江高科",5
1,9397057057,"创客邦",1
1,9397057263,"七宝宝龙城市广场",1
1,9397057273,"汇智湖畔家园",1
1,9397057306,"诺宝中心",1
1,9397057313,"德宏大厦",1
1,9397057315,"蚂蚁创客空间",1
1,9397057332,"盛大天地青春里",3
1,9397057350,"恒越国际大厦",1
1,9397057472,"佑越国际",1
1,9397057488,"张江汤臣豪园",3
1,9397057491,"张江微电子港",1
1,9397057511,"绿地M-TOWN",1
1,9397057515,"明谷科技园",2
1,9397057532,"雷格斯服务式办公室",2
1,9397057546,"创客空间",2
1,9397057573,"亿丰时代广场",3
1,9397057614,"绿地蓝海",1
1,9397057647,"西子国际中心",1
1,9397057650,"丰树商业城",1
1,9397057665,"金源中心",1
1,9397057757,"张江高科技园区",10
1,9397057782,"钱江大厦",1
1,9397057787,"陆家嘴软件园",1
1,9397057807,"上海滩花园洋房",1
1,9397057868,"虹桥国际商务广场",1
1,9397058003,"复地申公馆",1
1,9397058025,"宝钢大厦",1
1,9397058071,"绿地科创大厦",2
1,9397058108,"长城大厦",1
1,9397058112,"上海月星环球港",5
1,9397058213,"绿洲中环中心",1
1,9397058251,"城开中心",7
1,9397058255,"环球港",5
1,9397058260,"圣诺亚大厦",1
1,9397058268,"宏泉大厦",1
1,9397058349,"越界田林坊",1
1,9397058370,"合川大厦",1
1,9397058379,"旭辉浦江国际",3
1,9397058397,"长航大厦",1
1,9397058433,"科技绿洲",1
1,9397058568,"富丽大厦",1
1,9397058665,"新大陆广场",2
1,9397058683,"汤臣商务中心大厦",1
1,9397058688,"新梅联合广场",1
1,9397058692,"明申商务广场",1
1,9397058698,"新研大厦",1
1,9397058709,"中融大厦",1
1,9397058716,"华都大厦",1
1,9397058746,"淮海国际广场",1
1,9397058759,"巴黎时韵",1
1,9397058763,"近铁城市广场",3
1,9397058801,"同进理想城",3
1,9397058806,"上海绿地中心",2
1,9397058820,"源达大厦",1
1,9397058861,"清水湾大厦",1
1,9397058985,"长泰国际金融大厦",1
1,9397058988,"齐鲁大厦",1
1,9397059009,"星月金融湾",1
1,9397059015,"绿地普陀商务广场",1
1,9397059017,"航汇大厦",5
1,9397059049,"金环商务花园",1
1,9397059073,"上海跨国采购中心",1
1,9397059080,"普罗娜商务广场",2
1,9397059092,"2577创意大院",1
1,9397059096,"绿地汇中心",1
1,9397059108,"天华信息科技园",1
1,9397059281,"我格广场",1
1,9397059286,"绿地同创大厦",5
1,9397059287,"春之声大厦",1
1,9397059295,"浦发广场",1
1,9397059302,"中一国际商务大厦",3
1,9397059307,"万业新阶",5
1,9397059364,"由度工坊",1
1,9397059381,"金桥大厦",1
1,9397059411,"禹州广场",1
1,9397059454,"尚街LOFT",1
1,9397059465,"银东大厦",1
1,9397059472,"金桥国际商业广场",2
1,9397059478,"中环滨江大厦",3
1,9397059482,"中惠广场",1
1,9397059519,"徐汇日月光中心",1
1,9397059528,"尚汇豪庭",2
1,9397059531,"汇翠花园",2
1,9397059749,"光大会展中心",3
1,9397059767,"禹州蓝爵",1
1,9397059782,"爱立诚大厦",2
1,9397059786,"天骄大厦",3
1,9397059827,"汇峰大厦",1
1,9397059858,"光启城",6
1,9397059866,"中环国际广场",2
1,9397059901,"英雄大厦",3
1,9397060090,"企福天地",1
1,9397060152,"光启文化广场",2
1,9397060205,"尚光徐汇中心",3
1,9397060224,"华业大厦",2
1,9397060237,"嘉汇广场",1
1,9397060299,"良友大厦",1
1,9397060542,"星游城",1
1,9397060557,"北科大厦",1
1,9397060592,"九号公馆",1
1,9397060602,"徐家汇国际大厦",1
1,9397060612,"汇京国际广场",3
1,9397060627,"永丰国际广场",1
1,9397060641,"海高大厦",1
1,9397060665,"智慧大厦",1
1,9397060667,"汇智大厦",1
1,9397060683,"新弘国际城",4
1,9397060878,"上海华侨城",1
1,9397060915,"文化创意产业园",1
1,9397060961,"景鸿大厦",1
1,9397061040,"上海国际金融中心",2
1,9397061143,"汇金广场",1
1,9397061314,"碧云国际社区",1
1,9397061380,"共和国际商务广场",2
1,9397061407,"之俊大厦",1
1,9397061502,"飞雕国际大厦",1
1,9397061509,"中金国际广场",1
1,9397061515,"坤阳国际商务广场",1
1,9397061527,"汇银广场",1
1,9397061677,"丰华园",1
1,9397061682,"左岸88",1
1,9397061738,"周浦智慧产业园",1
1,9397061803,"复旦科技园",2
1,9397061808,"大宁音乐广场",1
1,9397061830,"新塘桥生活广场",1
1,9397061852,"Xnode",1
1,9397062122,"陆家嘴世纪金融广场",4
1,9397062130,"海富花园",2
1,9397062143,"长青企业广场",2
1,9397062174,"森宏旗臻",1
1,9397062305,"三号湾广场",1
1,9397062343,"中航天盛广场",2
1,9397062362,"湾谷科技园",1
1,9397062705,"旭辉海上国际",2
1,9397062713,"复地四季广场",1
1,9397062849,"上海建发国际大厦",4
1,9397063041,"上海信息大厦",1
1,9397063096,"东辰大厦",1
1,9397063116,"界龙总部园",1
1,9397063231,"滨江国际广场",1
1,9397063265,"海上海",1
1,9397063309,"赣商国际广场",1
1,9397063555,"海尚杰座",1
1,9397063598,"宝地广场",2
1,9397063620,"凯迪金融大厦",1
1,9397063641,"硕和国际",1
1,9397063650,"海运大厦",1
1,9397064320,"和源馨苑",1
1,9397064370,"大宁国际商业广场",1
1,9397064466,"上海人才大厦",1
1,9397064695,"华侨城",10
1,9397064786,"康吉大厦",1
1,9397064805,"嘉里不夜城",3
1,9397064813,"四行仓库创意园",1
1,9397065066,"中海万锦城",5
1,9397065074,"新华园",1
1,9397065118,"大宁德必易园",1
1,9397065157,"金赢108创意广场",2
1,9397065370,"科创大厦",1
1,9397065492,"中环永新国际广场",1
1,9397065685,"东方环球企业中心",2
1,9397065698,"中铁中环时代广场",3
1,9397065700,"祥腾财富广场",3
1,9397065803,"申航大厦",2
1,9410912173,"独立办公位出租",2
1,9410915245,"写字楼合租",2
1,9410921389,"合租办公室",1
1,9410922413,"办公室合租",1
1,9411135551,"九洲电器大厦",1
1,9411135807,"锦尚商业楼",1
1,9411138111,"骏泰豪商务中心",1
1,9411138623,"时代科技大厦",1
1,9411139391,"华洋大厦",1
1,9411139903,"深圳市贝特尔大厦",1
1,9411141951,"五和商业广场",1
1,9411142975,"新海大厦",1
1,9411143743,"江氏大厦",1
1,9411144511,"花样年香年广场",1
1,9411146815,"华丰商务大厦",1
1,9411148351,"华侨城创意园",1
1,9411149119,"华源科技创新园",1
1,9411149375,"智恒产业园",1
1,9411933956,"朗廷大厦出租",1
1,9411937796,"万科公园五号出租",1
1,9411950596,"大悦公寓出租",2
1,9425697966,"上海联合创业办公室",7
1,9427894591,"永昌大厦",1
1,9427895615,"南海意库",4
1,9427897663,"金鹏大厦",1
1,9427897919,"源兴科技大厦",1
1,9427902271,"宝丰大厦",1
1,9427904575,"新绿岛大厦",1
1,9427905343,"华盛辉综合楼",1
1,9427906367,"中建大厦",1
1,9427906623,"红岭大厦",1
1,9427907903,"国汇通商贸中心",1
1,9427908671,"宗泰未来城",1
1,9427910925,"淘金地大厦出租",1
1,9427915533,"西海明珠大厦出租",1
1,9427922189,"生命人寿大厦出租",4
1,9427925005,"南山智园出租",1
1,9427930125,"中银大厦出租",6
1,9427932429,"汇海广场出租",1
1,9427932685,"逸翠大厦出租",1
1,9442476393,"新江湾城租办公房",2
1,9442483049,"中原办公房出租",1
1,9443525586,"北京共享办公室",3
1,9444875688,"北苑写字楼租金",1
1,9444912296,"天通苑租办公室价格",1
1,9460026420,"深圳租办公房",111
1,9460034100,"深圳办公楼招租",1
1,9460039476,"深圳办公室招租",1
1,9460046644,"深圳 写字楼租赁",1
1,9460330965,"北清路写字楼出租",1
1,9460599540,"租元嘉国际",1
1,9460601844,"租中关村公馆",1
1,9460606452,"租昆泰国际大厦",7
1,9460607988,"租东亿国际传媒产业园",6
1,9460608756,"租现代柏联大厦",1
1,9460610804,"租永利国际",3
1,9461269933,"办公位合租",1
1,9461273261,"合租办公位",1
1,9461275309,"商业办公房租赁",1
1,9461671328,"顺义办公室租赁",1
1,9462287462,"顺义融慧园",1
1,9476069982,"上海动物园办公位出租",1
1,9477088109,"北京办公房求租网",2
1,9477359860,"租中关村768创意园",1
1,9477363956,"租国贸三期",4
1,9477366772,"租宝蓝世纪大厦",3
1,9477373428,"租云航大厦",1
1,9477378548,"租超市发",1
1,9477379828,"租国家会议中心",1
1,9477382132,"租凯德华玺",7
1,9477385460,"租荣京丽都",1
1,9477390324,"租佳程广场",1
1,9478211135,"中航中心",1
1,9478211391,"思创科技大厦",2
1,9478214207,"中银大厦",3
1,9478215743,"奥特迅电力大厦",7
1,9478215999,"南山智园",1
1,9478216255,"友谊大厦",3
1,9478217023,"中国新媒体产业园",1
1,9478220863,"深业泰然大厦",1
1,9478221375,"东明大厦",1
1,9478223679,"金海岸大厦",2
1,9478225215,"好百年家居",2
1,9478227007,"嘉葆润金座",1
1,9478228031,"世界贸易广场",1
1,9478228543,"宝立方",1
1,9478228799,"深圳来福士广场",3
1,9478230591,"田面城市大厦",1
1,9478233919,"兴华大厦",1
1,9478234175,"万基商务大厦",1
1,9478235711,"上步大厦",2
1,9478236223,"建安大厦",2
1,9478236991,"爱地大厦",1
1,9478237503,"堂丰商务大厦",1
1,9478238015,"潜龙曼海宁",2
1,9478238271,"深圳通大厦",2
1,9478239295,"向南瑞峰创业中心",2
1,9478241599,"世界金融中心",2
1,9478465704,"北京顺义区租办公间价格",1
1,9478556697,"万达广场租金",1
1,9493846010,"海岸城",24
1,9493846012,"地王大厦",11
1,9493846013,"卓越世纪中心",1
1,9493846014,"卓越城",1
1,9493846017,"京基滨河时代广场",1
1,9493846019,"天安云谷",9
1,9493846021,"横岗大厦",1
1,9493846022,"华侨城创意文化园",6
1,9493846025,"上海世贸商城",1
1,9493846026,"上海商务中心",1
1,9493846030,"上海来福士广场",1
1,9493846046,"置地广场",1
1,9493846047,"光大会展中心",1
1,9493846049,"上海光大会展中心",1
1,9493846050,"上海广场",1
1,9493846052,"上海环球金融中心",17
1,9493846053,"上海绿地中心",2
1,9493846118,"建外soho",5
1,9493846124,"望京soho",2
1,9493846129,"北京财富中心",1
1,9493846131,"朝阳首府",1
1,9493846136,"光耀东方广场",1
1,9493846139,"合生滨江帝景",1
1,9493846140,"嘉悦广场",3
1,9493846145,"唐家岭新城",3
1,9493846154,"国瑞城",3
1,9493846157,"绿地中心",5
1,9493846158,"通州万达广场",2
1,9493846160,"中关村软件园",1
1,9493861530,"海岸城",2
1,9493861535,"深圳南山大厦",1
1,9493861537,"地王大厦",2
1,9493861545,"卓越城",1
1,9493861558,"天安云谷",5
1,9493861582,"金虹桥国际中心",2
1,9493861592,"嘉定江桥万达广场",1
1,9493861599,"上海1933老场坊",13
1,9493861621,"上海广场",1
1,9493861623,"上海环球金融中心",3
1,9493861624,"上海绿地中心",1
1,9493861625,"广州太古汇",1
1,9493861626,"广州正佳广场",2
1,9493861820,"广州丽影广场",1
1,9493861824,"广州万菱广场",1
1,9493861833,"建外soho",8
1,9493861841,"798艺术区",10
1,9493861845,"soho现代城",1
1,9493861855,"望京soho",5
1,9493861859,"北京财富中心",1
1,9493861901,"唐家岭新城",2
1,9493861904,"长安驿",1
1,9493861924,"国瑞城",3
1,9493861932,"绿地中心",8
1,9493861936,"通州万达广场",1
1,9494991453,"招商局大厦出租",5
1,9494995805,"中融信托大厦出租",1
1,9495001437,"北方明珠大厦出租",1
1,9495002205,"大望路独栋出租",1
1,9495002717,"半壁店1号文化产业园出租",1
1,9495003997,"万达广场出租",32
1,9495006557,"远洋山水出租",6
1,9495011165,"银河soho出租",6
1,9495045213,"金辰商务楼出租",2
1,9495088134,"美奂大厦出租",3
1,9495089926,"中信广场出租",1
1,9495091462,"歌斐中心出租",1
1,9495093766,"远东国际广场出租",3
1,9495095046,"徐汇万科中心出租",3
1,9510365296,"工位租赁",1
1,9510375536,"深圳南山区工位租赁",1
1,9511782925,"江苏大厦出租",1
1,9511783181,"怡化金融科技大厦出租",1
1,9511783949,"华强广场出租",1
1,9527427468,"小型办公室出租北京",1
1,9527433100,"北京小型会议室出租",1
1,9527484812,"北京三元桥小型商务中心出租",1
1,9527485068,"北京小办公室租赁",1
1,9527486860,"租北京高档办公室",1
1,9527488652,"北京富力城小型商务中心出租",2
1,9527489932,"北京雅宝路小型商务中心出租",3
1,9527490444,"北京微型办公室出租",1
1,9527491980,"北京惠新东街小型商务中心出租",2
1,9527725300,"租神州科技园",3
1,9527728884,"租长新大厦",1
1,9527729908,"租日坛国际贸易中心",6
1,9527740148,"租平安国际金融中心",2
1,9528580415,"智慧谷",2
1,9528580927,"佳和华强大厦",1
1,9528581695,"地铁大厦",1
1,9528583743,"新城大厦",6
1,9528583999,"金融中心大厦",1
1,9528585023,"海滨广场",1
1,9528585279,"荣超大厦",2
1,9528585535,"华联大厦",5
1,9528585791,"研祥智谷",1
1,9528586815,"中浩大厦",1
1,9528589631,"理想城",1
1,9528589887,"东海国际中心",2
1,9528592467,"万达广场租金",4
1,9544616734,"海淀大钟寺工位出租",3
1,9544621342,"昌平北七家工位招租",3
1,9544657182,"朝阳望京工位租赁",1
1,9545318507,"优士阁",3
1,9545320043,"东风艺术区",1
1,9545320299,"天作国际中心",1
1,9545320555,"盘古大观",1
1,9545321579,"中汇广场",1
1,9545321835,"融科望京中心",3
1,9545322091,"中关村科贸电子城",4
1,9545322603,"山水铂宫",2
1,9545323371,"电通时代广场",1
1,9545323627,"中弘北京像素",14
1,9545323883,"铭基国际创意公园",1
1,9545324395,"soho尚都",4
1,9545324651,"聚龙商务楼",1
1,9545325675,"天圆祥泰大厦",1
1,9545326955,"金融街园中园",2
1,9545327211,"金隅国际",1
1,9545327467,"恒泰中心",8
1,9545327723,"琨御府",9
1,9545329259,"晋商联合大厦",3
1,9545329771,"普天科技创新园",1
1,9545332075,"天安国汇",1
1,9545332843,"博泰国际",1
1,9545333099,"cbd国际大厦",2
1,9545333355,"冠城名敦道",1
1,9545333611,"北京国际饭店",10
1,9545334635,"中海大厦",2
1,9545335147,"印象里",1
1,9545335403,"金海商富中心",4
1,9545335659,"首东国际大厦",1
1,9545335915,"凯旋城",3
1,9545336171,"北斗产业园",1
1,9545336683,"融慧园",1
1,9545337707,"恒基中心",1
1,9545338219,"花园里文创园",1
1,9545338475,"富顿中心",2
1,9545342315,"枢密院",1
1,9545343595,"保利国际广场",7
1,9545344363,"安缦法云",2
1,9545344619,"北京财富中心",15
1,9545346667,"中环世贸中心",1
1,9545347435,"海兴大厦",2
1,9545347691,"绿地启航国际",4
1,9545348715,"悠唐国际中心",3
1,9545349227,"大钟寺中坤广场",4
1,9545349483,"南岸1号",1
1,9545349739,"时间国际",4
1,9545350507,"懋隆文化产业创意园",1
1,9545351019,"尚都国际中心",2
1,9545363051,"朝外men",3
1,9545367659,"联邦国际商务中心",3
1,9545368683,"光华长安大厦",2
1,9545369195,"世奥国际中心",2
1,9545369451,"盛福大厦",1
1,9545370987,"方圆大厦",3
1,9545371243,"霄云里8号",2
1,9545371499,"星源国际",2
1,9545371755,"立方庭",2
1,9545372267,"中关村环保科技示范园",5
1,9545372523,"天骥智谷",4
1,9545373547,"成寿寺路甲135号",1
1,9545374059,"龙域中心",3
1,9545375339,"媒体村天畅园",1
1,9545376363,"朝阳大悦城",10
1,9545377643,"新华保险大厦",1
1,9545377899,"中泰国际",3
1,9545379691,"民航国际大厦",1
1,9545379947,"丰联广场",1
1,9545380203,"竞园国际影像产业基地",2
1,9545380971,"tbd云集中心",9
1,9545381483,"旺座中心",2
1,9545381739,"金融街国际中心",3
1,9545381995,"琨莎中心",2
1,9545382507,"石榴中心",1
1,9545382763,"达美中心",2
1,9545383787,"领航科技大厦",6
1,9545403654,"运动loft出租",1
1,9545409542,"soho东海广场出租",2
1,9545412102,"会德丰国际广场出租",2
1,9545414406,"中融信托大厦出租",1
1,9545414662,"财富国际广场出租",1
1,9545686041,"环球中心出租",2
1,9545688345,"华润大厦出租",2
1,9545692185,"宁波大厦出租",2
1,9545693209,"黄龙世纪广场出租",2
1,9559868777,"华漕办公房租赁",1
1,9559894633,"虹桥租写字楼",1
1,9562132749,"联合广场出租",2
1,9562300576,"出租朝阳区写字楼",2
1,9562321836,"西城区写字楼租赁平台",1
1,9562346144,"海淀出租办公室",2
1,9562426393,"财富金融中心出租",3
1,9562429209,"杭州印出租",1
1,9562429977,"寰宇天下出租",6
1,9562431001,"同方国际大厦出租",1
1,9562433561,"西湖大厦出租",1
1,9562436633,"宏程国际大厦出租",3
1,9562443801,"联合大厦出租",2
1,9562447641,"昌地火炬大厦出租",2
1,9562450457,"跨贸小镇出租",1
1,9562454297,"星耀城出租",1
1,9562484249,"新城时代广场出租",1
1,9576703087,"办公间租赁",1
1,9576705391,"出租办公用房",1
1,9576705903,"租办公用房",1
1,9576706927,"租赁写字楼",1
1,9578302387,"宝山办公室租金",1
1,9578873963,"泰达时代中心",1
1,9578874987,"东升国际创业园",2
1,9578875755,"绿地中央广场",7
1,9578876267,"润世中心",2
1,9578876779,"尚8里文创园",1
1,9578879083,"依斯特大厦",1
1,9578881643,"北京理工大学国防科技园",2
1,9578881899,"金田影视产业园",3
1,9578883435,"天通中苑",3
1,9578884203,"经略天则",2
1,9578885483,"金辉大厦",2
1,9578886251,"弘胜大厦",1
1,9578888299,"金瑞律通办公中心",1
1,9578888555,"华胜天成科研楼",6
1,9578889739,"大中华国际交易广场租金",1
1,9578889835,"高碑店东区",3
1,9578890347,"时尚大厦",1
1,9578890763,"海岸城租金",1
1,9578891115,"长远天地大厦",1
1,9578891371,"中关村云基地",2
1,9578891627,"华成大厦",1
1,9578893419,"中国红街",3
1,9578893675,"永利国际",5
1,9578893931,"金域国际中心",2
1,9578894443,"盈都大厦",2
1,9578894699,"和众天成",1
1,9578894859,"深爱大厦租金",1
1,9578895467,"中坤大厦",3
1,9578896235,"合生财富广场",1
1,9578896747,"瑞辰国际中心",1
1,9578897003,"人才大厦",1
1,9578897419,"东方科技大厦租金",1
1,9578899051,"珠江帝景",4
1,9578899563,"总部广场",1
1,9578900075,"南新仓国际大厦",1
1,9578900843,"尚8国际创新园",1
1,9578901611,"瀚空间",1
1,9578901867,"利星行中心",4
1,9578902891,"神州科技园",1
1,9578903915,"龙湖长楹天街",4
1,9578904171,"渔阳置业大厦",1
1,9578904843,"京基100租金",2
1,9578904939,"德胜置业",3
1,9578905451,"京玺文化创意创新园",1
1,9579205178,"便宜办公间",4
1,9579212858,"大型办公室",1
1,9579258426,"杭州办公区",1
1,9595064499,"嘉定办公房出租价格",1
1,9595651339,"桑泰大厦租金",1
1,9595665163,"华乐大厦租金",2
1,9595667211,"三诺大厦租金",3
1,9595668235,"深圳软件园租金",1
1,9595669515,"兆邦基金融大厦租金",1
1,9595672075,"芒果网大厦租金",1
1,9595698443,"鲁班大厦租金",1
1,9595701003,"方大大厦租金",1
1,9595701259,"金运世纪大厦租金",1
1,9595706123,"卓越大厦租金",2
1,9595715590,"飞雕国际大厦出租",7
1,9595716358,"兆丰环球大厦出租",1
1,9595716870,"东方国际大厦出租",1
1,9595718150,"宝山万达广场出租",1
1,9595719430,"长江软件园出租",3
1,9595749894,"bhc中环中心出租",1
1,9595758854,"万科时一区出租",3
1,9595759366,"中城国际大厦出租",4
1,9595759622,"华旭国际大厦出租",1
1,9595762694,"上海广场出租",6
1,9595764742,"创智天地出租",2
1,9595764998,"上海金融谷出租",2
1,9595768838,"陆家嘴软件园出租",2
1,9595769606,"光启文化广场出租",1
1,9595769862,"御河企业公馆出租",1
1,9595772166,"中金国际广场出租",1
1,9595774726,"徐汇苑大厦出租",1
1,9595775750,"长宁来福士广场出租",2
1,9595777542,"东方环球企业中心出租",2
1,9610204265,"五角场租办公房",7
1,9610242921,"虹桥办公楼租赁",3
1,9611355082,"北京朝阳区租办公室价格",3
1,9611577547,"住邦2000写字楼出租",3
1,9611577803,"万通中心写字楼出租",5
1,9611578571,"嘉悦广场写字楼出租",2
1,9611580875,"出租国海广场",2
1,9611586251,"中关村软件园孵化加速器大厦出租",1
1,9611587787,"宏源大厦写字楼出租",1
1,9611589579,"出租北京方向",1
1,9611589835,"外文文化创意园出租",2
1,9611591627,"新材料创业大厦出租",2
1,9611595979,"长银大厦出租",1
1,9611597003,"乐成中心出租",2
1,9611597771,"出租星源国际",1
1,9611598283,"郎园文化创意园出租",1
1,9611599819,"泽洋大厦出租",2
1,9611610571,"出租嘉美中心",1
1,9611612107,"瑞赛大厦出租",1
1,9611616971,"国际港出租",1
1,9611618251,"科技财富中心写字楼出租",4
1,9611619275,"三元桥时间国际出租",2
1,9611620299,"联宏大厦出租",1
1,9611621067,"昌平新元科技园出租",3
1,9611622859,"北京金澳国际出租",1
1,9611627979,"北辰汇欣大厦出租",2
1,9611632075,"出租辉煌国际",1
1,9611632331,"润枫德尚苑出租",2
1,9611637451,"东方银座写字楼出租",1
1,9611637963,"惠普大厦出租",1
1,9612789785,"新城市广场出租",1
1,9612793113,"万通中心出租",3
1,9612810777,"远洋大厦出租",1
1,9612818969,"剑桥公社出租",1
1,9613240068,"国投财富广场出租",1
1,9627765360,"工位",7
1,9627770992,"出租办公位",1
1,9627771248,"租赁办公位",1
1,9627776880,"工位租赁网",1
1,9627783792,"深圳出租工位",1
1,9627785328,"深圳出租办公位",3
1,9627795056,"深圳租工位信息网",1
1,9629228371,"中国国际科技会展中心租金",1
1,9629271041,"1933老场坊",2
1,9629272321,"火星一号商业广场",1
1,9629272833,"虹漕园",1
1,9629273345,"滨江国际广场",2
1,9629277185,"绿洲中环中心",5
1,9629280257,"五角丰达广场",4
1,9629282049,"沪办大厦",1
1,9629282817,"裸心社",4
1,9629283585,"中国梦谷",3
1,9629286145,"soho天山广场",1
1,9629286913,"世纪商贸广场",2
1,9629289729,"震旦国际大楼",3
1,9629292033,"宝安大厦",1
1,9629296385,"宝山万达广场",2
1,9629312001,"嘉地中心",1
1,9629314049,"中环科技园",1
1,9629314305,"海螺大厦",1
1,9629321473,"上海环球金融中心",8
1,9629325569,"古北国际财富中心",1
1,9629325825,"绿地旭辉e天地",1
1,9629326081,"嘉汇广场",1
1,9629326593,"常德路545弄",1
1,9629329665,"世界贸易大厦",1
1,9629330177,"临虹路128弄",1
1,9629330689,"凌空soho",1
1,9629330945,"海上硕和城",1
1,9629332481,"海上海",2
1,9629332737,"康健商务广场",1
1,9629333761,"信源张江广场",1
1,9629334017,"上海科技京城",2
1,9629334529,"嘉发大厦",1
1,9629335297,"同叶大厦",1
1,9629551129,"三新大厦出租",3
1,9629551897,"丽晶国际出租",19
1,9629552921,"钱江国际时代广场出租",4
1,9629553433,"中大银泰城出租",1
1,9629557273,"坤和中心出租",2
1,9629558553,"华盛达广场出租",1
1,9629561881,"元茂大厦出租",2
1,9643798633,"虹桥写字楼租赁",5
1,9644879306,"北京西城区办公间招租价格",3
1,9644899018,"北京顺义区租办公间价格",3
1,9645981803,"金地中心",1
1,9645982827,"绿地中心",16
1,9645983083,"798艺术区",24
1,9645983339,"正大中心",3
1,9645984107,"恒通商务园",2
1,9645985131,"中骏世界城",4
1,9645985387,"数字传媒大厦",1
1,9645985643,"东方梅地亚",1
1,9645986155,"东星时尚广场",1
1,9645986411,"总部基地",9
1,9645986923,"华夏幸福创新中心",2
1,9645987947,"华贸中心",3
1,9645988203,"苹果汇",3
1,9645988459,"尚科办公社区",3
1,9645989483,"骏豪中央公园广场",1
1,9645989739,"亮马水晶大厦",1
1,9645990251,"方恒时代中心",1
1,9645990507,"we国际文化创意中心",2
1,9645990763,"亿达丽泽中心",1
1,9645991019,"国贸三期",10
1,9645991275,"东风kaso",1
1,9645992043,"ifc财源国际中心",3
1,9645992555,"和乔大厦",6
1,9645992811,"鸿坤云时代",10
1,9645993067,"复星国际",2
1,9645993323,"丰科万达广场",13
1,9645994347,"万通中心",3
1,9645994859,"住邦2000",2
1,9645995371,"方恒国际中心",2
1,9645996395,"联美大厦",1
1,9645996907,"中航国际广场",6
1,9645997163,"博雅国际中心",14
1,9645997419,"力宝广场",1
1,9645999467,"望京soho",1
1,9645999723,"中关村翠湖科技园",4
1,9646002283,"方恒时尚中心",1
1,9646003051,"诺德中心",3
1,9646003819,"元大都",6
1,9646003981,"神彩苑出租",1
1,9646004075,"悠乐汇",2
1,9646004331,"北京国贸饭店",3
1,9646005099,"万达广场",49
1,9646005261,"大中华国际交易广场出租",1
1,9646005611,"天竺万科中心",1
1,9646005867,"部落方舟大厦",1
1,9646012941,"大运软件小镇出租",1
1,9646016107,"2049文创园",2
1,9646016363,"珠江摩尔国际大厦",5
1,9646017387,"长隆国际文化园",1
1,9646017643,"智慧大厦",1
1,9646017899,"焦奥中心",1
1,9646018155,"新华国际广场",5
1,9646018411,"金贸大厦",4
1,9646020971,"共和商务花园",1
1,9646021483,"辉煌国际",7
1,9646023275,"朝来科技园",2
1,9646023531,"国锐金嵿",1
1,9646023787,"金隅大成国际中心",1
1,9646024043,"绿地环球金融城",3
1,9646024299,"嘉美中心",4
1,9646024555,"金融街长安中心",12
1,9646024811,"西环广场",1
1,9646025067,"金泉时代广场",1
1,9646025579,"环球贸易中心",2
1,9646025835,"紫御国际",1
1,9646026091,"天通苑新领域",1
1,9646026603,"国粹苑",1
1,9646027627,"凤凰置地广场",1
1,9646027883,"首城国际中心",12
1,9646028139,"东方广场",4
1,9646028651,"华文国际传媒大厦",1
1,9646029163,"光华路soho",1
1,9646029419,"万东国际文化创意产业园",3
1,9646029675,"万荷艺术区",1
1,9646030187,"西国贸大厦",2
1,9646030699,"中国中期大厦",2
1,9646031211,"金长安",3
1,9646031467,"学清嘉创大厦",1
1,9646031723,"高和蓝峰",7
1,9646031979,"乐成中心",1
1,9646032491,"北京佳兆业广场",4
1,9646033515,"哈德门广场",1
1,9646033771,"新华双创园",2
1,9646034027,"中航技广场",2
1,9646034795,"中都科技大厦",2
1,9646035051,"中航资本大厦",3
1,9646035563,"自空间cbd写字园",2
1,9646035819,"宏坤盛通商务大厦",2
1,9646036075,"中关村国际创客中心",2
1,9646036587,"中粮大厦",1
1,9646037099,"科实大厦",4
1,9646037611,"中国人寿金融中心",2
1,9646038891,"未来域",2
1,9646039403,"超级蜂巢",32
1,9646040427,"大族广场",1
1,9646040939,"鹏润大厦",1
1,9646041195,"红庄国际文化保税创新园",2
1,9646044011,"草场地国际艺术中心",8
1,9646044779,"光合空间",2
1,9646045291,"霄云中心",6
1,9646046315,"英皇集团中心",3
1,9646046571,"青年汇",10
1,9646046827,"外运大厦",2
1,9646047083,"东亿国际传媒产业园",4
1,9646178476,"写字楼求租信息",3
1,9646180268,"写字楼出租信息",10
1,9646181804,"出租写字楼信息",1
1,9646191020,"商业写字楼求租信息",1
1,9646208428,"求租写字楼信息",1
1,9646310458,"写字楼租金",3
1,9646318906,"写字楼出租价格",1
1,9646325562,"办公房出租价格",1
1,9646346810,"杭州写字楼",5
1,9646352186,"写字楼出租信息",1
1,9646777348,"北京电影学院文创园出租",1
1,9646812932,"万科大都会出租",1
1,9646815492,"朝阳首府出租",1
1,9646816260,"通惠河畔文化产业园出租",2
1,9660574368,"上海大连路地铁口小型办公室",1
1,9660578208,"上海彭浦新村地铁口临时办公司",1
1,9678461700,"通州土桥写字楼出租",1
1,9678718917,"租赁尚都国际中心",1
1,9678719429,"租赁时代风帆大厦",3
1,9678721989,"凯宾科技大厦租赁",2
1,9678722245,"光大大厦租赁",1
1,9678724805,"宏源大厦租赁",1
1,9694123216,"写字间",1
1,9694495765,"5a甲级写字楼",1
1,9695134905,"写字楼中介",3
1,9695135929,"北京写字楼中介",1
1,9695198393,"北京写字楼中心",2
